"text","pred_label","true_label"
"I understand the value of a trade unionÃ¢â‚¬â€I understand that workers may want to organise to protect pay and working conditionsÃ¢â‚¬â€but what we are seeing is hard-left leaders and militant trade unions taking advantage of economic difficulty to instigate what is effectively a rolling general strike. When those actions put lives at risk, we Conservatives know that we must take action.","COLLECT","COLLECT"
"The Government are on a mission to take power from the people, with restrictions on the right to protest, restrictions on democracy with voter ID, the removal of huge chunks of human rights through their Retained EU Law (Revocation and Reform) BillÃ¢â‚¬â€that will scrap more than 4,000 pieces of legislation, many of which cover the basic rights of people in this countryÃ¢â‚¬â€and now this disgraceful attempt to criminalise workers taking legitimate industrial action.","RIGHTS","JUST"
" As with most of this GovernmentÃ¢â‚¬â„¢s policies, this attempt to deny workers what is universally regarded as a fundamental human right seeks to divide communities and pit worker against worker, forcing some of them to walk past their colleagues and cross picket linesÃ¢â‚¬â€although everyone here knows that I never have and never will cross a picket line.","JUST","JUST"
"The Bill is part of the GovernmentÃ¢â‚¬â„¢s plan to restrict all our rights and to demonise and criminalise those who are just trying to survive.","JUST","JUST"
"They ensured there was a mutual voluntary agreement not through legislation, but through negotiationÃ¢â‚¬â€something that we all know happens right the way through the public sector.
","COLLECT","COLLECT"
"It contains wide, prospective Henry VIII powers, and as we saw during the pandemic, if we give the Government such powers, they abuse themÃ¢â‚¬â€but they are putting them in legislation.","POWER","POWER"
"Ministers are trying to have power over ParliamentÃ¢â‚¬â€that is all the Bill is aboutÃ¢â‚¬â€and to encourage employers to have power over workers.","POWER","POWER"
"If the Government are serious about having minimum service levels, and if they are serious about negotiating, which nobody in the Government seems able to do, they should agree to compulsory arbitration or mediation to resolve disputes, but they are not interested in that.","RELATE","CREATE"
"This whole debate is about balancing the right to strike with the right of our citizens to have access to key services when they need themÃ¢â‚¬â€the right of citizens to get to work, the right of children to get to school, and the right of small business owners to continue their business.
","BALANC","BALANC"
"Hard-working union members who feel pressured to strike, who believe that eight days of strikes in quick succession is too much, or who do not agree with having six days to respond to a ballot referendum instead of the standard 14, want the situation tempered and want their needs and rights to be recognised, rather than the ideological ones of trade unions.","BALANC","COLLECT"
"The restrictive anti-trade union legislation they pushed through in 2016 clearly was not enough for them, so now we see an unprecedented attack that will undermine the most basic of workersÃ¢â‚¬â„¢ rightsÃ¢â‚¬â€the right to withdraw labour.","JUST","JUST"
"It is fair and reasonable, and I always come back to the theme of being fair and reasonable, to suggest that some of this legislationÃ¢â‚¬â€and I will be supporting the BillÃ¢â‚¬â€is about making sure there is a correct balance between those in the unions who wish to strike and those, who are a majority of my electorate, who continue either to run their own small companies or to work in smaller industries that rely on public services, such as the railway network.","BALANC","BALANC"
"Lutonians have written to me concerned about the plans to restrict their right to strike not just for themselves, but for the services they rely on.","AUTONOMY","JUST"
"The Labour party would have us believe that this is some outrageous attack on workersÃ¢â‚¬â„¢ rightsÃ¢â‚¬â€Ã¢â‚¬Å“political violenceÃ¢â‚¬Â, said the hon. Member for Jarrow (Kate Osborne)Ã¢â‚¬â€and something that no civilised country could possibly contemplate. No civilised country other than Spain, Italy, Germany, France, or indeed the United States, Australia and Canada, which in some areas have an outright ban on strikes in blue-light services. Normally, Opposition Members idolise EuropeÃ¢â‚¬â„¢s approach to employment rights, but on the issue of minimum services they are keeping very quiet.","COMPAR","COMPAR"
"Ã¢â‚¬Å“but regret that the measures in the Gracious Speech fail to ensure that those who put in a hard dayÃ¢â‚¬â„¢s work get a decent reward for doing so, or cut the costs to the social security system resulting from the current record 5.2 million workers on low pay and the rising tide of insecurity at work, and call on your Government to bring forward measures setting the Low Pay Commission a five year target to raise the National Minimum Wage faster than average earnings while retaining the capacity to take account of shocks to the economy.Ã¢â‚¬Â.","RIGHTS","RIGHTS"
"The GovernmentÃ¢â‚¬â„¢s plan to make work pay is a core part of our mission to grow the economy, raise living standards across the country and create opportunities for all. It will tackle the low pay, poor working conditions and poor job security that have been holding our economy back. The Bill is the first phase of delivering our plan to make work pay, supporting employers, workers and unions by raising the minimum floor of employment rights, raising living standards across the country and levelling the playing field for those businesses that are engaged in good practice.
","ECONOMIC","ECONOMIC"
"Amendments in relation to clause 1, covering the right to guaranteed hours, will clarify requirements where a worker works for an employer under more than one contract at the same time, clarify that under a guaranteed hours offer, if it is accepted, work must be provided by the employer for the hours set out and that those hours must be worked by the worker, and enable a worker to take a case to an employment tribunal on the ground that an employer deliberately structured the workerÃ¢â‚¬â„¢s hours or offered work in such a way as to make a reduced guaranteed hours offer or to avoid having to make an offer at all.","COMPL","WAGES "
"The tightening up that he proposes is very welcome. When does he think he will set out the detailÃ¢â‚¬â€[Interruption.] When will he set out the detail of, for example, the period of time that someone must work before being offered a zero-hours contract?","CREATE","CREATE"
"The GovernmentÃ¢â‚¬â„¢s plan to make work pay is a core part of our mission to grow the economy, raise living standards across the country and create opportunities for all. It will tackle the low pay, poor working conditions and poor job security that have been holding our economy back. The Bill is the first phase of delivering our plan to make work pay, supporting employers, workers and unions by raising the minimum floor of employment rights, raising living standards across the country and levelling the playing field for those businesses that are engaged in good practice.","ECONOMIC","ECONOMIC"
"Amendments in relation to clause 1, covering the right to guaranteed hours, will clarify requirements where a worker works for an employer under more than one contract at the same time, clarify that under a guaranteed hours offer, if it is accepted, work must be provided by the employer for the hours set out and that those hours must be worked by the worker, and enable a worker to take a case to an employment tribunal on the ground that an employer deliberately structured the workerÃ¢â‚¬â„¢s hours or offered work in such a way as to make a reduced guaranteed hours offer or to avoid having to make an offer at all.","COMPL","COMPL"
"The tightening up that he proposes is very welcome. When does he think he will set out the detailÃ¢â‚¬â€[Interruption.] When will he set out the detail of, for example, the period of time that someone must work before being offered a zero-hours contract?","CREATE","CREATE"
"Like the other workers covered by this part of the Bill, agency workers deserve a baseline of security and access to a contract that reflects their regular hours. ","BALANC","JUST"
"We are keen not to see a wholesale shift from directly engaged workers to agency workers as a way for employers to avoid the zero-hours provisions in the Bill.
","COMPL","DETER"
"These amendments reflect the call for clarity from stakeholders in their response to the GovernmentÃ¢â‚¬â„¢s public consultation on this issue.","COMPL","COMPL"
"regulations that achieve the policy objective of extending rights to agency workers without unintended consequences for employment agencies and hirersÃ¢â‚¬â€and we will work on that in due course.","REPLIC","REPLIC"
"It is the GovernmentÃ¢â‚¬â„¢s intention to end the unscrupulous use of fire and rehire. We are proposing technical amendments that allow the clause to work as intended to provide those protections.","JUST","JUST"
" so the changes proposed would ensure that this clause extends protections for employees while limiting burdens for employers.","RIGHTS","BALANC"
"The GovernmentÃ¢â‚¬â„¢s intention is to ensure that it is more difficult for a small and unscrupulous minority of employers to ignore their collective redundancy obligations, as we have seen in recent years.","DETER","DETER"
" The Bill will increase the baseline set of rights for employees with parental responsibilities, enabling more working parents to get on at work and achieve a better work-life balance, whether they are raising children or looking after a loved one with a long-term health condition. ","BALANC","RELATE"
"In our Ã¢â‚¬Å“Plan to Make Work PayÃ¢â‚¬Â, we committed to establishing a fair earnings replacement for lower earners.","ADEQ","ADEQ"
"The Minister may correct me, but I do not believe the provisions around menstrual healthÃ¢â‚¬â€the menopause strategy and so onÃ¢â‚¬â€include endometriosis, which can be crippling for people in the workplace.","PHYSICAL","PHYSICAL"
" It was a Labour party commitment to launch an Employment Rights Bill within 100 days of taking office, and I am proud that we have delivered on that commitment and that we have this Bill here today.","POLIT","POLIT"
"The CommitteeÃ¢â‚¬â„¢s inquiry demonstrated a clear gap in support for those who experience pregnancy loss and need time to recover and grieve.","ADEQ","ADEQ"
"Many already do so through their membership of EmployersÃ¢â‚¬â„¢ Initiative for Domestic Abuse, which empowers employers to tackle domestic abuse.","RIGHTS","RIGHTS"
"With many Labour Members claiming that they care about young people being employed, has the MinisterÃ¢â‚¬â„¢s Department made assessments about the employment impact of the decision to introduce minimum guaranteed hours for students and young people who rely on the flexibility of being able to pick and choose their work hours, particularly those who are working in the hospitality sector, which is being decimated by this Government?
","ECONOMIC","ECONOMIC"
"Does the Minister agree that the default right to flexible working in LabourÃ¢â‚¬â„¢s Employment Rights Bill will help many disabled workers to keep the jobs they love? What else can the MinisterÃ¢â‚¬â„¢s Department do to help more disabled people to find and keep work?","RIGHTS","RIGHTS"
"The Minister for Social Security and Disability and I are working closely with disabled peopleÃ¢â‚¬â„¢s organisations, charities and others to think about how we can build those pathways into work as we change jobcentres and improve employment support, ensuring that raising disability employment rates is at the heart of those changes.","RIGHTS","ENFORCE"
"They will ensure that the framework functions effectively and delivers on our commitment to modernise working practices.","ENFORCE","ADEQ"
"The amendments will also clarify that supporting a worker is a legitimate purpose for access, and they will provide a power to bring forward secondary legislation to make further provision as to how the CAC is to determine the level of penalty fines for non-compliance with access agreements.","RIGHTS","RIGHTS"
"They will expand access rights, enabling access agreements to cover communicating with workers in ways that do not involve entering premisesÃ¢â‚¬â€for example, connecting digitally using technologyÃ¢â‚¬â€therefore modernising our antiquated industrial relations framework.","RELATE","ADEQ"
"They will ensure that an employer cannot recognise a non-independent trade union after receiving a request for voluntary recognition from an independent trade union as a means of thwarting the independent trade unionÃ¢â‚¬â„¢s subsequent application to the CAC for statutory recognition.","COMPL","COMPL"
"TodayÃ¢â‚¬â„¢s amendments on industrial action rules will reduce the costly, complex and bureaucratic requirements on unions in relation to industrial action and ballot notices, while ensuring that employers have the necessary notice and information to prepare for industrial action.","BALANC","BALANC"
"Instead, unions will provide reminders about membersÃ¢â‚¬â„¢ right to opt out every 10 years, ensuring transparency without imposing costly and time-consuming ballots","ADEQ","ADEQ"
"Where proceedings before the tribunal are necessary, we want the Fair Work Agency to be able to support individuals and ensure that the tribunalÃ¢â‚¬â„¢s time is used as effectively as possible.","ENFORCE","ENFORCE"
"Today we are bringing forward two amendments that will deliver the GovernmentÃ¢â‚¬â„¢s commitment to give the Fair Work Agency the strong powers that it needs to tackle labour exploitation.","ENFORCE","ENFORCE"
"New clause 60 gives the Fair Work Agency the power to recover the cost of taking enforcement action from businesses that are found to be non-compliant with the law. That is in recognition of the Ã¢â‚¬Å“polluter paysÃ¢â‚¬Â principle.","POWER","JUST"
"the Bill will ensure that workplace rights are fit for a modern economy, empower working people and contribute to economic growth.","ECONOMIC","ECONOMIC"
" The Prime Minister has hailed that as Ã¢â‚¬Å“the latest stepÃ¢â‚¬Â in the GovernmentÃ¢â‚¬â„¢s attempt to Ã¢â‚¬Å“kick-start economic growthÃ¢â‚¬Â, though the amendments we are discussing do the very opposite.","ECONOMIC","ECONOMIC"
"The Chancellor said:

Ã¢â‚¬Å“The regulatory system has become burdensome to the point of choking off innovation, investment and growthÃ¢â‚¬Â,

but that is precisely what the Bill does.","ECONOMIC","ECONOMIC"
"Every single small business that I have talked to in my constituency is very concerned about the measures in thisÃ¢â‚¬â€","BALANC","ECONOMIC"
"In the words of the Chancellor, this Bill is

Ã¢â‚¬Å“choking off innovation, investment and growth.Ã¢â‚¬Â","ECONOMIC","ECONOMIC"
"I have two amendments that the Government can back this afternoon to help them to grow the economy. Those amendments are, of course, new clause 89 and new clause 90.","ECONOMIC","ECONOMIC"
"If trade union subscriptions are to be used for party political campaigning, it should be a conscious decision of the trade union member to endorse such campaigning","AUTONOMY","AUTONOMY"
" Businesses need to ensure that the process for terminating is not unduly onerous and that consumers can signal their intent to end the contract through a single communication.","COMPL","JUST"
"The Labour party, which was then in opposition, supported those aimsÃ¢â‚¬â€in fact, the Bill did not go far enough for Labour at the time","POLIT","POLIT"
"Government Members are chuntering too early, because there has been a considerable shift in the Labour partyÃ¢â‚¬â„¢s policy position on subscription traps.","POLIT","POLIT"
"New schedule 2 could be used to give sweeping powers to LabourÃ¢â‚¬â„¢s trade union paymasters, as the Secretary of State could reduce the threshold for trade union recognition to as little as 2% of the workforce.","COLLECT","COLLECT"
"In a workplace of 200 workers, fewer than five of them would be required for workplace recognition. Paired with the other measures in this Bill, that will strike fear into business owners across Britain, who could now be forced to deal with all-powerful trade unions as part of LabourÃ¢â‚¬â„¢s return to the 1970s.","ADEQ","POWER"
"Clauses 54 and 55 will increase that cost by giving more time off to public sector union officials at the taxpayerÃ¢â‚¬â„¢s expense. That is not right when the Chancellor is asking Ministers to make cuts to their Departments across the board.","ECONOMIC","JUST"
"The regulations simply make necessary changes to primary and secondary legislation that will be affected by the introduction of the new bankruptcy application process and changes made to the requirements for the reporting on the conduct of directors of insolvent companies.","COMPL","CREATE"
" The process will be cheaper than going through the courtsÃ¢â‚¬â€I believe it will be Ã‚Â£50 cheaperÃ¢â‚¬â€so why is the saving so small and not greater?","COURTS","COURTS"
"During consultation, the Government did not include creditor-initiated bankruptcy and, having read some of the responses, I think that was right.","COURTS","COURTS"
"Will the Minister explain how the procedure will help with that process of improving identification of misconduct and reducing directorsÃ¢â‚¬â„¢ ability to start up again having misused their role as a director of a company?","ENFORCE","ENFORCE"
"The immediate cost savings to the courts will be made on staff, administration and court hearing times.","COURTS","ECONOMIC"
"However, earlier reporting will enable earlier investigation, and the online reporting system allows further information to be submitted in the minority of cases where new information comes to light after three months.","ADEQ","ACCESS"
"That benefit is calculated from expected time savings and completing online forms instead of paper forms, which will enable more money to be returned to creditors.","DETER","ECONOMIC"
"I rise on behalf of my constituents in Farnham, Bordon, Haslemere and Liphook who are opposed to this fundamentally anti-business Bill.","ECONOMIC","ECONOMIC"
"The Bill highlights LabourÃ¢â‚¬â„¢s complete misunderstanding of how to help business, employees and, of course, the economy overall.","ADEQ","POLIT"
"yet the BillÃ¢â‚¬â„¢s attack on zero- hours contracts threatens to wipe out opportunities for students, part-time workers and those juggling multiple jobs to make ends meet.
","ECONOMIC","ECONOMIC"
"Among the 5,000 small businesses in my hon. FriendÃ¢â‚¬â„¢s constituency, has my hon. Friend come across one that is in favour of the Bill or lobbied him to vote for it?","ECONOMIC","ECONOMIC"
"Among the 5,000 small businesses in my hon. FriendÃ¢â‚¬â„¢s constituency, has my hon. Friend come across one that is in favour of the Bill or lobbied him to vote for it?","ECONOMIC","ECONOMIC"
"I am happy for the Minister to come to Farnham and BordonÃ¢â‚¬â€or Haslemere, Liphook or any other of my villagesÃ¢â‚¬â€to meet all the people who tell me what a damaging effect the Bill will have on their small business.","ECONOMIC","ECONOMIC"
"But yet again, Ministers plough ahead, blind to the economic damage that they are about to unleash.","POLIT","ECONOMIC"
"I turn to amendment 286 and new clause 86 on unfair dismissal and business confidence. The GovernmentÃ¢â‚¬â„¢s proposal to grant employees the right to claim unfair dismissal from day one is another reckless intervention, and one that is raised with me by small businesses day in, day out.","ECONOMIC","ECONOMIC"
"That is why it is essential that we accept new clause 87 in the name of the shadow Secretary of State, because we need an impact assessment of how the Bill will affect businesses.","REPLIC","ECONOMIC"
"Today, as we welcome this transformative legislation, I think of my former students. Their lives will be significantly improved by better wages, stronger workersÃ¢â‚¬â„¢ rights and a fairer economy.","RIGHTS","ECONOMIC"
"I welcome the Bill, which will drastically limit the exploitative use of fire and rehire.","REPLIC","DETER"
"Just outside my constituency, but affecting many of my constituents directly, more than 500 Oscar Meyer workers are striking against the companyÃ¢â‚¬â„¢s appalling use of the practice. By creating a new right to claim automatic unfair dismissal if someone is reemployed on varied terms to carry out the same duties, the Bill takes a vital step towards dignifying employees with security and autonomy.","AUTONOMY","AUTONOMY"
"Amendment 329, tabled in my name, seeks to further protect against that harmful practice, ensuring that any clause in an employment contract that allows an employer to change the terms without the employeeÃ¢â‚¬â„¢s consent would be unenforceable, especially in cases of unfair dismissal related to a refusal to accept changes","RIGHTS","RIGHTS"
"The Bill also takes crucial steps towards banning exploitative zero-hours contracts, ensuring that all workers have predictable hours and offering security for their day-to-day lives. I am pleased to see amendments extending such protections to agency workers.","BALANC","RIGHTS"
"I rise to speak in support of new clause 10, which would make carerÃ¢â‚¬â„¢s leave a paid right.","RIGHTS","RIGHTS"
"The Government have an opportunity to build on the CarerÃ¢â‚¬â„¢s Leave Act 2023, introduced by my hon. Friend the Member for North East Fife (Wendy Chamberlain), and take the next step in providing working carers with the flexibility they need to juggle work and care.","ECONOMIC","RELATE"
"Backing our Liberal Democrat amendment to make carerÃ¢â‚¬â„¢s leave a paid entitlement would be the right thing to do on a human level and would also support the GovernmentÃ¢â‚¬â„¢s growth agenda. For a Government on a mission to spend less while also delivering growth and better living standards, this is a no-brainer. We must do everything we can to help those carers who can and want to work to do so.","JUST","JUST"
"Currently, the Government have simply indicated that they will review the implementation of carerÃ¢â‚¬â„¢s leave and consider whether there is a need to change the current approach. I say to the Government in the strongest possible terms that change is needed and the time is now.","RIGHTS","ADEQ"
"Many of them are on low incomes, they are often women, and they cannot afford to use their right to carerÃ¢â‚¬â„¢s leave unless it becomes a paid right.","RIGHTS","RIGHTS"
"My Liberal Democrat colleagues and I are also pushing for an amendment to make caring a protected characteristic.","JUST","RIGHTS"
"When people apply for jobs, equality monitoring forms do not ask them whether they have unpaid caring responsibilities. There is also no direct requirement for simple, reasonable adjustments for carers in the workplace. I feel that this would make all the difference, encouraging those who might otherwise leave employment to stay, making our economy more resilient and protecting their own familiesÃ¢â‚¬â„¢ finances.","ECONOMIC","ECONOMIC"
"It seems clear that paid carerÃ¢â‚¬â„¢s leave helps carers and those they care for, and it is good for our economy.","ECONOMIC","ECONOMIC"
"The answer is that the term Ã¢â‚¬Å“part-timerÃ¢â‚¬Â is still a term of abuse in this country. While that is still something that people say fairly regularly within workplaces and popular parlance, we still have a problem, so this legislation should help to improve that.","RELATE","RELATE"
"When they talk about Ã¢â‚¬Å“all reasonable stepsÃ¢â‚¬Â, it is only reasonable steps, it is not every single step in the entire history of the universe that anyone could ever dream up or imagine.","COMPL","COMPL"
"We must be able to have confidence that when strikes occur, peopleÃ¢â‚¬â„¢s lives and livelihoods are not put at undue risk.","PHYSICAL","PHYSICAL"
"Secretary of State, I believe in the fundamental right of a worker to withdraw their labour, whether that happens to be from an employer or against the Government.","AUTONOMY","RIGHTS"
"Last week, Human Rights Watch warned that

Ã¢â‚¬Å“fundamental and hard-won rights are being systematically dismantledÃ¢â‚¬Â

in the UK. Is this anti-strike legislation part of the danger that Human Rights Watch is warning about?","JUST","JUST"
"The International Labour Organisation itself saysÃ¢â‚¬â€I will cover this shortly in my speechÃ¢â‚¬â€that it is perfectly proper to have a balance between minimum service levels and peopleÃ¢â‚¬â„¢s right to strike. I support the ILO in saying that, I absolutely agree it is right.","BALANC","BALANC"
"There are those who, at the most terrifying time of their livesÃ¢â‚¬â€perhaps with a poorly loved oneÃ¢â‚¬â€do not know whether an ambulance will arrive, because the unions have refused to provide a national safety net.","PHYSICAL","PHYSICAL"
"but it is a fact that when strikes are on and ambulances are unable to find out from their unions whether they will operate, that is an additional concern for members of the publicÃ¢â‚¬â€including Opposition MembersÃ¢â‚¬â„¢ constituents, whom they seem rather not to care about in this case.","JUST","JUST"
"He seems to be arguing that just because there are times of danger, we ought, by design, to enable a system that prevents unions in the ambulance service from telling the NHS when ambulances will be there and what the minimum service would be. That is the issue that we seek to address today.","ADEQ","PHYSICAL"
"If this is all about safety, why is the word Ã¢â‚¬Å“safetyÃ¢â‚¬Â not used once in the Bill or its explanatory notes?","PHYSICAL","PHYSICAL"
"It is fairly obvious to say that a minimum service level in railways, for example, is about peopleÃ¢â‚¬â„¢s livelihoods rather than safety, but that the NHS and the ambulance service not agreeing nationally is a minimum safety level issue.","PHYSICAL","PHYSICAL"
"The Bill will ensure that we protect the ability of workers to take industrial action","BALANC","RIGHTS"
"The Bill will ensure that we protect the ability of workers to take industrial action, but that we also protect the public from disproportionate disruption to their daily lives and that, to put it simply, one personÃ¢â‚¬â„¢s right to strike does not infringe on someone elseÃ¢â‚¬â„¢s right to life and limb.","BALANC","PHYSICAL"
"The human rights memorandum that accompanied the Transport Strikes (Minimum Service Levels) Bill last October stated specifically that the GovernmentÃ¢â‚¬â„¢s legal advice was that it is not justifiable or necessary in a democratic society to have such restrictions in emergency and patient care services, in fire and rescue, or in educationÃ¢â‚¬â€only in transport. That does not appear in the human rights memorandum that accompanies this Bill.","RIGHTS","RIGHTS"
"Will he now pass comment on the fact that life-and-limb cover already exists in legislation and that the true purpose of this shameful Bill is simply to erode workersÃ¢â‚¬â„¢ rights?","RIGHTS","RIGHTS"
"I know that Opposition Members do not want to accept this fundamental point, but their constituentsÃ¢â‚¬â„¢ lives are being put at risk by the NHSÃ¢â‚¬â„¢s inability to put the correct cover in place with sufficient notice.","PHYSICAL","PHYSICAL"
"During recent strike action by the ambulance serviceÃ¢â‚¬â€this has been referred to a couple of times, and I want to read it out because it is written downÃ¢â‚¬â€the NHS has not been reassured by the relevant union that it can rely on the current system of voluntary local derogation, which I think is what the hon. Member for York Central was talking about earlier. It could not rely on those arrangements to ensure that patient and public services were provided.","ADEQ","ADEQ"
"Last week, and in December, arrangements were being disputed right up to the wireÃ¢â‚¬â€right up to the last minuteÃ¢â‚¬â€which created uncertainty and left officials with little time to organise contingency measures such as military support. That is the situation that we cannot, in all conscience, allow to continue.","JUST","JUST"
"It is important to say that I agree with him, for once, because we are trying to work constructivelyÃ¢â‚¬â€as we shouldÃ¢â‚¬â€to bring strikes to a conclusion, but we must not do so at the expense of the lives and livelihoods of our constituents.","PHYSICAL","PHYSICAL"
"Just as the workplace has evolved and improved since that time, so the trade unions and the laws that govern them have developed too. I hope that, in 2015, no one would argue for the return of the closed shop, the show-of-hands votes in dimly lit car parks or the wildcat walk-outs enforced by a handful of heavies.  That is why the Labour Government repealed not a single piece of union legislation during their 13 years in power. Now it is time for Britain's unions to take the next step, and the Bill will help to achieve just that.
","POLIT","COMPAR"
"The Secretary of State is pretending that the Bill is about democracy rather than being a vindictive attack on working people. If it is really about democracy and opening things up, why is he not lifting the ban on unions balloting online and in the workplace, which would be precisely the way to make a modern democracy work?","POLIT","AUTONOMY"
"Despite what people may have read in some reports, this Bill is not a declaration of war on the trade union movement. It is not an attempt to ban industrial action. It is not an attack on the rights of working people. It will not force strikers to seek police approval for their slogans or their tweets. It is not a reprise of Prime Minister Clement Attlee sending in troops to break up perfectly legal stoppages. It is simply the latest stage in the long journey of modernisation and reform. It will put power in the hands of the mass membership, bring much-needed sunlight to dark corners of the movement, and protect the rights of everyone in this country—those who are union members and those who are not, and those hard-working men and women who are hit hardest by industrial action.","RIGHTS","RIGHTS"
"If this Bill was to be supported by the workers generally, some trade unions would already have given it support. This Bill is opposed by all those unions affiliated to the Labour movement and all those not affiliated to the Labour movement—even the Royal College of Nursing has said no to this Bill. It is a travesty and an intrusion upon the democracy of the workplace—get rid of it!","AUTONOMY","AUTONOMY"
"If this is such a fair and reasonable Bill, why does the right hon. Gentleman's predecessor, Vince Cable, say that it is both ""vindictiveâ€ and ""unnecessaryâ€?","JUST","JUST"
"Hon. Members from both sides of this House are, to some extent, insulated from the consequences of strike action. We are lucky enough to have generous travel expenses so that we can hire a car or a taxi when there is a transport strike. We have secure jobs, where we get paid whether we make it into the office or not. Even a Back Bencher is among the top 5% of UK earners, so  we can afford to deal with the childcare costs that might come with a school closure or some disruption. But what about the low-paid restaurant staff who miss a day's work and a day's pay because of a stoppage called by a handful of transport workers? What about the self-employed builder who has to turn down a week-long job because a strike by teachers means that his kids cannot go to school? What about the single mother who cannot afford to lose a day's pay by refusing to cross a picket line? Should she be subjected to abuse and harassment simply for going to work?","BALANC","BALANC"
