"text","pred_label","true_label"
"Sir Desmond Swayne (New Forest West) (Con) In that consultation, how many small businesses expressed their support for the Bill?","not_statement","not_statement"
"She asked whether we would support legislating, but legislation already exists.","RIGHTS","not_statement"
"(4) A Minister of the Crown may by regulations require R to report on the use of sections 158 and 159 of the Equality Act.","not_statement","not_statement"
"”  This new clause would require the Secretary of State to make regulations to void any non-disclosure agreement insofar as it prevents the worker from making a disclosure about harassment (including sexual harassment), with relevant exceptions at the worker’s request.","not_statement","not_statement"
"In nuclear decommissioning, for example, staff already have voluntary arrangements.","PHYSICAL","not_statement"
"E-balloting is accepted for the first stages of the election for the Conservative party mayoral candidate�it is secure enough for that�and for secure workplace balloting on recognition agreements, which is enshrined in legislation, but e-balloting is not accepted in the Bill.","REPLIC","REPLIC"
"(3) If the tribunal finds the complaint well-founded it shall make a declaration to that effect.","not_statement","not_statement"
"Minimum service levels are important for that reason, and I have covered numerous times why we think minimum safety levels protect people’s lives.","BALANC","not_statement"
"There is little evidence�in fact, there is an overwhelming lack of evidence�that change in this area is needed. The Secretary of State mentioned the Carr review, which was set up in April 2014 and reported in October 2014. It looked at issues of intimidation. Frankly, it was right to do so. However, it found little evidence of intimidation. Nevertheless, on the basis of that report the Government have decided to introduce this legislation.","REPLIC","ADEQ"
"(2) For the purposes of this section, “domestic abuse” is defined in accordance with sections 1 and 2 of the Domestic Abuse Act 2021.","not_statement","not_statement"
"New clause 14—Entitlement to paternity leave—  “(1) The Employment Rights Act 1996 is amended as follows.","not_statement","not_statement"
"Priti Patel I cannot give way, because I do not have time.","not_statement","not_statement"
"Clauses 4 to 6 might more usefully be described as the clauses that smother unions in �blue tape� and the hypocrisy of the Business Secretary in this respect is staggering. In July, he launched his drive to cut red tape, yet when it comes to unions he is  increasing the powers of the certification officer and deliberately placing additional information and reporting burdens on unions. Not content with doing that, the Government, through clauses 12 and 13, are reducing the ability of trade union officials to do their jobs with the introduction of new powers to restrict facility time.","AUTONOMY","AUTONOMY"
"These proposals are so unreasonable and extreme that they will undoubtedly raise the serious prospect of legal challenge. The interference of the state in the affairs of trade unions is counter to article 11 of the European convention on human rights. We are signatories to the European social charter and as a nation we agreed in article 5 that our national laws would not restrict the freedom of workers to form and join organisations for the protection of their economic and social interests. The Bill directly contravenes our country�s commitment under the charter.","LEGAL","LEGAL"
"The specific requirements on umbrella companies will be set out in the relevant regulations, which set out the minimum standards of conduct for employment agencies and employment businesses.","not_statement","not_statement"
"He was somebody who was blocking the DFT from agreeing deals, and now we have that same person in post leading the charge for anti-strike and anti-worker legislation.","POLIT","not_statement"
"(7) The Secretary of State must, within three months of receipt of the report—  (a) respond to the recommendations in the report, and  (b) publish the response and lay it before both Houses of Parliament.","not_statement","not_statement"
"The regulations simply make necessary changes to primary and secondary legislation that will be affected by the introduction of the new bankruptcy application process and changes made to the requirements for the reporting on the conduct of directors of insolvent companies.","not_statement","CREATE"
"The way that ambulance strike worked was that the NHS was unable to find out in advance from the ambulance unions where and when, nationwide, cover would be provided. It is the NHS that said that, not the Government. As a result, the NHS has not been able to put the appropriate level of cover in place in advance. If by chance we are wrong about that, there is a safety mechanism in the Bill for that.","not_statement","ADEQ"
"There are, however, a number of practical issues that I will put on the record.","REPLIC","not_statement"
"(7) Part 3 of Schedule A1 contains provision about rights of agency workers to payment for shifts that are cancelled, moved or curtailed at short notice.","ENFORCE","not_statement"
"Clause 3, requiring 40% support for action in �important public services� is equally sinister. Again, in no other part of important public services is that required. It is not a requirement for the important public service of electing a local councillor or a Member of Parliament.","not_statement","REPLIC"
"My hon. Friend highlights an important point. It reflects the fact that, unfortunately, public sector unions seem to have more leaders who do not want to represent the views of their members and will take strike action without a full and proper mandate.
","RIGHTS","POLIT"
"This Government seem to have learned nothing from history.","JUST","not_statement"
"Members: “Speech!","AUTONOMY","not_statement"
"The restrictive anti-trade union legislation they pushed through in 2016 clearly was not enough for them, so now we see an unprecedented attack that will undermine the most basic of workers’ rights—the right to withdraw labour.","POLIT","JUST"
"regulations that achieve the policy objective of extending rights to agency workers without unintended consequences for employment agencies and hirers—and we will work on that in due course.","RELATE","REPLIC"
"That is why we need minimum safety and service levels to keep livelihoods and lives safe. It is frankly irresponsible, and even surprising, for the Opposition to suggest otherwise.","PHYSICAL","ECONOMIC"
" They will still allow the unions to raise the funds, but they will just have to be more open about how they do so and what they do with them.","RIGHTS","RIGHTS"
"(5) The calculation of the number of employees under subsection (4)(a) includes employees of all franchises, subsidiaries and associated employers as defined under section 231 of this Act.","not_statement","not_statement"
"Government amendment 17.","not_statement","not_statement"
"I have met advocates on that issue and I understand the significant problems that they have highlighted in relation to the misuse of non-disclosure agreements in some circumstances.","not_statement","not_statement"
"I was elected to this House to represent all my constituents, and that means protecting health services, education and livelihoods.","not_statement","not_statement"
"Government new clause 37—Power to establish Social Care Negotiating Body.","not_statement","not_statement"
"What has happened in that disruption is that although the nurses have very sensibly provided a national level of safe service, unfortunately the same has not happened in the ambulance service. That is why this legislation is required in other areas at this time","not_statement","ADEQ"
"”  (3) In the case of staff employed under subsection (3)(a) of section 148C, the matters within the SSSNB’s remit are matters relating to the following—  (a) the remuneration of school support staff;  (b) terms and conditions of employment of school support staff;  (c) the training of school support staff;  (d) career progression for school support staff.","not_statement","not_statement"
"Steve McCabe rose—  Grant Shapps I will just make this point because I think Labour Members may find it useful.","not_statement","not_statement"
"Right away that suggests to me that a minimum level of service was operating.","BALANC","not_statement"
"They have slashed legal aid and introduced employment tribunal fees, which deny women the chance to sue for equal pay or defend themselves against sexual harassment.","JUST","ACCESS"
"Those regulations will be tailored to each relevant service, taking account of the different risks to public safety or the impacts on daily life and on the economy.","CREATE","BALANC"
"Let us say that a large employer issued a 45-day redundancy notice. If the trade unions have to give 14 days� notice of a ballot and 14 days� notice to take industrial action, it will be very difficult for them to organise themselves within that timeframe, and it could well make industrial action impossible.
","not_statement","ACCESS"
"The Bill is not a measured approach to industrial relations, it is a vicious and unprovoked assault on the labour movement. What problem are the Secretary of State and the Prime Minster trying to fix? Have I missed a tsunami of strikes or an outbreak of trade union militancy? The answer is no.","RELATE","JUST"
"Government amendment 90.","not_statement","not_statement"
"That is insulting and shameful, and I think he should apologise for the way in which he has awfully smeared ambulance workers.","not_statement","not_statement"
"We have heard a lot from the Labour party this evening about how the Bill is an act of political violence and an attack on the fundamental freedom of working people, but we have not heard an answer to the fundamental question that the legislation poses: do the British people have a right set out in statute to a basic safety and security guarantee during periods of strike?","AUTONOMY","not_statement"
"Amendment 334, in clause 33, page 50, line 8, leave out from “means” to the end of subsection (1) and insert—  “an individual who, as paid work, provides social care for an adult, including an individual who, as paid work, supervises or manages individuals providing such care or is a director or similar officer of an organisation which provides such care.","not_statement","not_statement"
"This Bill is a fundamental attack on human rights and civil liberties, and a reminder that the Tories fear the trade union movement. This Government want to take away some of our most fundamental and basic rights, while shrinking the space for us to debate and protest.","AUTONOMY","AUTONOMY"
"If this is such a fair and reasonable Bill, why does the right hon. Gentleman�s predecessor, Vince Cable, say that it is both �vindictive� and �unnecessary�?","AUTONOMY","JUST"
"There is no reason that her constituents should suffer lesser protection than people who live in other European nations, most of whom are recognised on most days for being particularly pro-union and helpful in their settlements.","not_statement","not_statement"
"Reference has been made to the East of England Ambulance Service NHS Trust, which I know has had a really tough time over many years.","not_statement","not_statement"
"The immediate cost savings to the courts will be made on staff, administration and court hearing times.","COURTS","ECONOMIC"
"By default, this Government are now going against their own previous human rights opinion.","POLIT","not_statement"
" Clauses 2 and 3 are deliberately designed to undermine the bargaining power of trade unions by requiring minimum turnouts, thresholds and support before a strike ballot is valid. The new proposals demand a mandate for unions that breaks the democratic conventions of our society by counting votes not cast as essentially no votes.","REPLIC","AUTONOMY"
"I was reflecting while the Secretary of State was making his opening speech, and I was thinking that, if I still worked in social care or one of the key public services—if I was paramedic, a nurse or one of those key workers he mentioned—and I was listening to this debate, I would be really upset and offended by the way he represented them here today.","not_statement","not_statement"
"In December, President Biden made his most recent intervention in union rights when he signed legislation that imposed an outright ban on a national railroad strike.","ADEQ","not_statement"
"”] In that case, I shall carry on!","not_statement","not_statement"
"Amendment 328, page 8, leave out lines 10 and 11.","not_statement","not_statement"
"New clause 21—Expanded duties of the Health and Safety Executive—  “In the Health and Safety at Work etc.","not_statement","not_statement"
"Labour Members seem to have failed to realise that being pro-business, as the Conservatives are, is being pro-worker, because if businesses do not exist there will be no one to employ workers.","not_statement","not_statement"
"We will do all we can to protect our constituents, our communities and our society.","ECONOMIC","not_statement"
"In other words, we are talking about 20% of the annual pay for all nurses and all health workers.","not_statement","not_statement"
"Let us be in no doubt that the changes have one simple purpose: to bolster the coffers of the Labour party.","ECONOMIC","POLIT"
"Amendment 276, page 2, leave out lines 36 and 37.","not_statement","not_statement"
"We have more days of strike action in the public sector, because the Government are using it as a tool against workers. But workers are responsible, they stand up for their rights and they always will. This piece of legislation should be ditched, so that it will not harm our members.
","POLIT","RELATE"
"If the Government want to enhance workplace democracy, I ask them to engage with trade unions on the introduction of e-balloting and secure workplace ballots, which would help to increase participation and turnout in trade union ballots.
","REPLIC","ADEQ"
"As the Government get on with those priorities, we also have a duty to protect access to vital public services which, let us not forget, the public are paying for through taxation.","ECONOMIC","not_statement"
"Does my hon. Friend agree that the  Bill�s real agenda is to stop public sector workers speaking out against this Government�s attacks on their pay and conditions?","POLIT","AUTONOMY"
"(5) For the purposes of this section, ‘domestic abuse’ is defined in accordance with sections 1 and 2 of the Domestic Abuse Act 2021.","not_statement","not_statement"
"It is worth reminding Labour Members that, had they had their way, we would have been in lockdown for a heck of a lot longer and those cases would have been even worse.","not_statement","not_statement"
"By opposing the legislation, the Labour party is, in my view, failing in that duty.","not_statement","not_statement"
"The ability of workers to withdraw labour is fundamental to our democracy and I am not aware of any democracy elsewhere in the world that imposes such severe restrictions on legitimate industrial action. It is worth remembering that the UK already has one of the most regulated systems of industrial action in the world.","AUTONOMY","AUTONOMY"
"We need to look at minimum service levels. I understand that the Government are looking at the experiences in Italy and Spain, and I encourage them to take that matter forward. It is positive too that we are looking to end the ban on using agency workers. We must ensure that public services are provided for those who have paid for them�the taxpayer. This Bill will help to take our economy forward, and for that reason it has my full support this evening.","not_statement","ECONOMIC"
"My right hon. Friend the Member for Haltemprice and Howden (Mr Davis) raised some concerns about the picketing code, and those concerns were reflected in other speeches, too. I am a little puzzled by those concerns because the clauses in the Bill on picketing were taken directly, word for word, from the code on picketing, a statutory code that has existed since 1992, which the previous Labour Government made no attempt to amend and which no union has ever written to me to ask me to amend.","AUTONOMY","COMPL"
"Grant Shapps I think there are 120 million very good answers to that question.","not_statement","not_statement"
"As the Scottish National party�s spokesperson for equalities, women and children, I, along with colleagues across the Opposition Benches, recognise the important role that trade unions play in collective bargaining power that has benefited many women across my constituency to obtain fair pay for fair work in the recent equal pay dispute.","COLLECTIVE","JUST"
"To me, it is just straightforward common sense that people would expect to have to opt in rather than, in this particularly egregious case, being casually reminded every 10 years that they could save a bit of money by opting out of a cause that they perhaps did not even agree with in the first place.","BALANC","AUTONOMY"
"Today’s amendments on industrial action rules will reduce the costly, complex and bureaucratic requirements on unions in relation to industrial action and ballot notices, while ensuring that employers have the necessary notice and information to prepare for industrial action.","ADEQ","BALANC"
"The complaint must be in writing and in such form as the Committee may require.","not_statement","not_statement"
"As for the burden put on employers, have they welcomed the bureaucratic nightmare that they will face?","ECONOMIC","not_statement"
"Paul Holmes (Eastleigh) (Con) I would like to try again on this, because the right hon<prd> Lady aspires to be Deputy Prime Minister and wants to negotiate with the unions in future.","not_statement","not_statement"
"To summarise, can the Minister confirm that the Government will publish the statutory instruments and the impact assessment before the Bill finishes its passage through this House?","not_statement","not_statement"
"I will rephrase what I was saying.","BALANC","not_statement"
"There are those who, at the most terrifying time of their lives—perhaps with a poorly loved one—do not know whether an ambulance will arrive, because the unions have refused to provide a national safety net.","RELATE","not_statement"
"Let me quote a lady from Stoke-on-Trent who runs a hairdressing salon and has a child:

�It isn�t fair on parents, who could be missing out on a day�s pay by not working when teachers strike.�
","BALANC","BALANC"
"(2) A declaration is within this subsection if it is provided before the beginning of the relevant year and it is to the effect that the relevant working conditions will be met in relation to the service in the relevant year.","not_statement","not_statement"
"The Labour party and union bosses are now effectively as one, and the Public and Commercial Services Union general secretary, Mark Serwotka, has said:

�We have the ability to stop austerity in its tracks, to topple this government and to ensure we get a fairer society.�

Those comments serve only to fuel concerns that union leaders, emboldened and unchallenged by the Labour party, will seek to use their members as pawns in some sort of cynical political power struggle.","POLIT","POLIT"
"Trade unions have a constructive role to play, but like all organisations they must modernise, move with the times, and accept that with power and influence comes the need for more accountability and more transparency.","BALANC","REPLIC"
"Amendment 314, page 153, line 31, at end insert—  “regulations relating to other working conditions has the meaning given by section 4H(2);”  This amendment is consequential on Amendment 307.","not_statement","not_statement"
"Government amendments 108 and 109.","ECONOMIC","not_statement"
" Does the Secretary of State accept that the political fund is not just about putting money into political parties, but about holding the Government of the day to account?
","ECONOMIC","AUTONOMY"
"That is not what the Labour party thinks of those key workers.","not_statement","not_statement"
"Trade unions could easily be imposed on workplaces across the country, with small employers being particularly vulnerable.","BALANC","POWER"
"Amendment 312, page 152, line 30, at end insert—  “(iii) information relating to matters that are the subject of regulations relating to other working conditions.","not_statement","not_statement"
"There are huge ramifications here for rail workers overall, because if this Government force through a high threshold of minimum service, strikes by signalmen and track operatives will effectively be banned.","POLIT","not_statement"
"(2) Kinship care describes an arrangement where a child is raised by a friend, relative or extended family member other than a parent.","not_statement","not_statement"
"In fact, the only time that the right to strike was removed from emergency services was by the Liberal Prime Minister Lloyd George, as part of the Police Act 1919.","RIGHTS","not_statement"
"19:32:00  Mr Gagan Mohindra (South West Hertfordshire) (Con) May I first welcome you to your place, Mr Deputy Speaker?","not_statement","not_statement"
"(2) For the purposes of this section, “domestic abuse” is defined in accordance with sections 1 and 2 of the Domestic Abuse Act 2021.","not_statement","not_statement"
"This will be done through work notices.","not_statement","not_statement"
"”  This amendment is consequential on Amendment 307.","not_statement","not_statement"
"]  Madam Deputy Speaker Order.","not_statement","not_statement"
"The Secretary of State took great joy in reading out how much hon<prd> Members receive from trade unions, which is, as my hon<prd> Friend the Member for Lewisham, Deptford (Vicky Foxcroft) said, the cleanest money in politics.","not_statement","not_statement"
"This amendment is linked to amendment 275.","not_statement","not_statement"
"It is what differentiates modern Europe from the medieval serfdoms of the past.","ECONOMIC","COMPAR"
"We said in our manifesto, and I repeat now, that it is not fair to let trade union leaders undermine the livelihoods of others, and nor is it fair for them to put lives and livelihoods at risk.","RELATE","BALANC"
"(3) In section 80B (entitlement to paternity leave: adoption)—  (a) in subsection (3), for “two” substitute “six”  (b) in subsection (4), for “56 days” substitute “52 weeks”.","not_statement","not_statement"
"Joanna Cherry The hon<prd> Lady asks whether any of us on the Opposition Benches care about fundamental safety levels, and yes we do.","not_statement","not_statement"
"Government amendments 262 and 263.","not_statement","not_statement"
"If we look at the detail of this Bill, it is very clear and obvious that the Government are trying to make it as difficult as possible for people to opt out of the trade union political fund.","POLIT","AUTONOMY"
"Our constituents know the value of their work, and they know the dignity they deserve.","ECONOMIC","not_statement"
"(8) Where the threat to continued employment emanates from a person controlling the employer (directly or indirectly), or a decision leading to the termination of the contract of an employee for reasons other than conduct or capability or a decision leading to substantial changes in work organisation or in contractual relations is that of a person controlling the employer (directly or indirectly), a failure on the part of that person to provide information to the employer shall not constitute special circumstances rendering it not reasonably practicable for the employer to comply with such a requirement.","not_statement","not_statement"
"
Strikes have a profound effect on other members of society, which is why it is appropriate to put in place a reasonable threshold before strike action can be taken. For example, exactly a year ago Unison�s NHS staff voted for strike action on a turnout of 16% and with 11% of the membership voting in favour. I do not think that mandate is strong enough to merit inconveniencing tens of thousands of patients and potentially having operations postponed.","BALANC","BALANC"
"”  This amendment would require the Chair of the Negotiating Body to be appointed by agreement between trade union and employers’ representatives or the Central Arbitration Committee rather than by regulations by the Secretary of State.","not_statement","not_statement"
"] Sorry, that the CLP received from Unite the union, I should say to satisfy Opposition Members.","not_statement","not_statement"
"If this is all about safety, why is the word “safety” not used once in the Bill or its explanatory notes?","not_statement","PHYSICAL"
"It is the trade unions who work with the staff and the employers to put a safe agreement—  Madam Deputy Speaker (Dame Rosie Winterton) Order.","not_statement","not_statement"
"Before the Secretary of State answers the hon<prd> Gentleman, I remind the House that it is important that we use moderation in our language and that we do not impugn the motives of others.","not_statement","not_statement"
"If transparency and legitimacy increase, surely trade unions will find it a much easier sell to both the public and their members and, indeed, to the employers they are seeking to persuade that their action should be taken seriously.","REPLIC","RELATE"
"Even if they are not a key worker, I am pretty certain that most people, like my hon<prd> Friend the Member for Warrington North (Charlotte Nichols), have a friend, relative or someone they know who is.","not_statement","not_statement"
"He seems to be arguing that just because there are times of danger, we ought, by design, to enable a system that prevents unions in the ambulance service from telling the NHS when ambulances will be there and what the minimum service would be. That is the issue that we seek to address today.","ECONOMIC","PHYSICAL"
"Our measures on guaranteed hours, reasonable notice of shifts, and payment for short-notice cancellations seek to ensure that workers, often in fragmented sectors with little voice of their own, do not bear all the risk of uncertain demand.","ACCESS","ACCESS"
"Finally, to introduce the Bill on today of all days is a slap in the face that treats working people with contempt. This is arrogance that knows no bounds from a Government that are once again treating working people and trade unions as the enemy within.","POLIT","POLIT"
"The reality is that safe agreements are negotiated between the staff and the employers. That happens on the ground, the process and the outcomes protect the NHS, because that is what staff want to do.","BALANC","RELATE"
"Charlotte Nichols (Warrington North) (Lab) I declare that I am a proud member of a trade union, and was a trade union officer for a number of years before coming here.","not_statement","not_statement"
"So we clearly cannot continue to rely on voluntary arrangements to ensure the safety of the people we represent.","PHYSICAL","COMPL"
"(3) Provision under subsection (2)(a) must secure that—  (a) where only one employee is entitled to leave under this section in respect of a given child, the employee is entitled to at least 52 weeks’ leave;  (b) where more than one employee is entitled to leave under this section in respect of the same child, those employees are entitled to share at least 52 weeks’ leave between them.","not_statement","not_statement"
"We would not have the disputes we have at the moment because we would negotiate with the trade unions and find a settlement.","not_statement","not_statement"
"I refer Opposition Members to the voluntary arrangements that were successfully made with the Royal College of Nursing, which did provide a national guarantee.","ADEQ","not_statement"
"This amendment is linked to amendment 278.","not_statement","not_statement"
"19:08:00  Vicky Foxcroft (Lewisham, Deptford) (Lab) Let me start by declaring an interest: I am a proud member of both Unite the union and GMB and, prior to being elected to this place, I worked for Unite the union for over a decade.","not_statement","not_statement"
"Mr Deputy Speaker (Sir Roger Gale) I call the Chair of the Transport Committee.","not_statement","not_statement"
"”  (4) In section 116 (unfair dismissal: choice of order and its terms), after subsection (3) insert—  “(3A) If an employee has been unfairly dismissed and the reason (or, if more than one, the principal reason) the dismissal is unfair is one specified under section 104H or 104I, the tribunal may only find that it is not practicable for—  (a) the employer to comply with an order for reinstatement under subsection (1)(b), or  (b) the employer (or a successor or an associated employer) to comply with an order for re-engagement if the employer (or if appropriate a successor or an associated employer) would be likely to become insolvent within three months if such an order was made.","not_statement","not_statement"
"It is an attack on democracy and the right to strike; it will prolong industrial disputes, not resolve them; it will allow individual workers to be targeted through work notices; and it is politically stupid.","AUTONOMY","not_statement"
"Today I want to talk about duty.","not_statement","not_statement"
"The work notice must not list more people than reasonably necessary to meet the minimum level of safety and service.","not_statement","RIGHTS"
"Does my right hon. Friend agree that this is a simple matter of transparency? If people want to give money to the Labour party as union members, they should choose to do so. Indeed, if they do not actually choose to do so, the danger is that the unions are arguably guilty of mis-selling, because people do not know what they are buying when they join up for membership of a trade union.
","POLIT","AUTONOMY"
"(3) The assessment must—  (a) include labour market and broader macroeconomic analysis;  (b) examine the impact of the measures in section 7 on employment, wages and economic output;  (c) consider the likelihood of the costs of flexible working measures being passed on to employees through lower wages; and  (d) examine the likely effect of the right to request flexible working on—  (i) productivity  (ii) wage growth  (iii) equality of opportunity  (iv) job security  (v) economic activity, and  (vi) employment.","not_statement","not_statement"
"In an economy that is becoming increasingly characterised by unequal, low-skilled and insecure employment with workers employed in small companies or often categorised as self-employed, the challenge of collective bargaining and how unions can work to play a positive role should be considered and encouraged, yet this petty and vindictive Bill does nothing to deal with that. ","ECONOMIC","COLLECTIVE"
"Government amendments 99 and 100.","ENFORCE","not_statement"
"(10) In determining, for the purpose of subsection (9), whether the employer's belief was reasonable, regard must be had to all relevant circumstances including the size and nature of the employer's enterprise.","not_statement","not_statement"
"This amendment applies the requirement for remuneration declarations to ships providing a service entering a harbour on more than 52 occasions during a relevant year.","not_statement","not_statement"
"We have seen Opposition Members go on picket lines and cheer and make political points.","RIGHTS","not_statement"
"Workers are not just striking for themselves.","AUTONOMY","not_statement"
"(8) An employer that employs, or proposes to engage, an individual to carry out work must not represent to the individual that the contract under which the individual is, or would be, engaged by the employer is a contract for services under which the individual performs, or would perform, work as an independent contractor if that is not the case.","not_statement","not_statement"
"The Bill will create substantial legal and administrative costs for unions, which will be required to report annually to the certification officer on levels of industrial action and on how political funds have been used. This is on top of additional cost burdens elsewhere, should the changes to check-off procedures and facility time pass unamended.","RIGHTS","ECONOMIC"
"Does she agree therefore that it is fundamentally wrong that the Government should have an agenda that is designed, in effect, to bankrupt the Labour party and therefore break the voice of working people in Parliament?
","AUTONOMY","AUTONOMY"
"I think it is true to say that there comes a time when we cannot let such a situation continue.","ECONOMIC","not_statement"
"Grant Shapps My hon<prd> Friend is absolutely right.","not_statement","not_statement"
" This Bill, like so many others, rips up the constitution in favour of a naked political attack. It is an attack on the ability of trade unions and their members to have a say in politics, just at the time when it has never been more important that working people have a voice.
","POLIT","POLIT"
"(2) This section applies to any agreement between a worker and the worker's employer (whether a worker’s contract or not), including—  (a) any proceedings for breach of contract;  (b) a non-disclosure agreement; or  (c) a non-disparagement agreement.","not_statement","not_statement"
"Can the hon. Gentleman tell us how many times such a ballot has actually resulted in the closure of a political fund? I think he will find that the answer is none.","BALANC","REPLIC"
"Steve Witherden I wholeheartedly agree with everything my hon<prd> Friend has said.","CREATE","not_statement"
"Employment tribunals have been interpreting the meaning of “reasonable” for a long time, and in a discrimination claim there is essentially a three-part judiciary: a judge with legal experience, someone with employer experience, and someone with employee experience—sometimes from a trade union, but sometimes from elsewhere.","CREATE","not_statement"
"”  This amendment would extend the remit of the School Support Staff Negotiating Body to the list of matters for collective bargaining set out in Section 178 of the Trade Union and Labour Relations (Consolidation) Act 1992.","not_statement","not_statement"
"80EI Chapter 5: supplemental  (1) Regulations under section 80EF may—  (a) make provision about notices to be given, evidence to be produced and other procedures to be followed by employees and employers;  (b) make provision requiring employers or employees to keep records;  (c) make provision for the consequences of failure to give notices, to produce evidence, to keep records or to comply with other procedural requirements;  (d) make provision for the consequences of failure to act in accordance with a notice given by virtue of paragraph (a);  (e) make special provision for cases where an employee has a right which corresponds to a right under section80EF and which arises under the person’s contract of employment or otherwise;  (f) make provision modifying the effect of Chapter 2 of Part 14 (calculation of a week’s pay) in relation to an employee who is or has been absent from work on leave under section 80EF;  (g) make provision applying, modifying or excluding an enactment, in such circumstances as may be specified and subject to any conditions which may be specified, in relation to a person entitled to take leave under section 80EF;  (h) make different provision for different cases or circumstances;  (i) make consequential provision.","not_statement","not_statement"
"We on the Government Benches will not compromise on our fundamental duty.","ECONOMIC","not_statement"
"(6) The employer is not required to disclose any information or document to a person for the purposes of this section where the nature of the information or document is such that, according to objective criteria, the disclosure of the information or document would seriously harm the functioning of, or would be prejudicial to, the undertaking.","not_statement","not_statement"
"It will enable those regulations to apply to section 49 of the National Minimum Wage Act 1998 in order to prevent employers from trying to contract out of their new record keeping obligations.","not_statement","DETER"
"How can that be deemed acceptable?","PHYSICAL","not_statement"
"I will take this opportunity to note the amendments tabled by my hon<prd> Friend the Member for Luton North (Sarah Owen).","not_statement","not_statement"
