"text","pred_label","true_label"
"It also ignores the fact that section 240 of the 1992 Act, as my hon. Friend the Member for Glasgow South West (Chris Stephens) keeps saying, allows for preserving life and limb, and that unions have their own practices to comply with that legislation.","Chris Stephens","Alan Brown"
"The Government are on a mission to take power from the people, with restrictions on the right to protest, restrictions on democracy with voter ID, the removal of huge chunks of human rights through their Retained EU Law (Revocation and Reform) Bill—that will scrap more than 4,000 pieces of legislation, many of which cover the basic rights of people in this country—and now this disgraceful attempt to criminalise workers taking legitimate industrial action.","Stephen Doughty","Kate Osborne"
"If the Government are serious about having minimum service levels, and if they are serious about negotiating, which nobody in the Government seems able to do, they should agree to compulsory arbitration or mediation to resolve disputes, but they are not interested in that.","Grant Shapps","Dawn Butler"
"Hard-working union members who feel pressured to strike, who believe that eight days of strikes in quick succession is too much, or who do not agree with having six days to respond to a ballot referendum instead of the standard 14, want the situation tempered and want their needs and rights to be recognised, rather than the ideological ones of trade unions.","Alec Shelbrooke","Chris Loder"
"Lutonians have written to me concerned about the plans to restrict their right to strike not just for themselves, but for the services they rely on.","Grant Shapps","Sarah Owen"
"However, I rise to speak to Amendment 335, standing in my name, which would introduce a sunset clause ensuring that the Act will expire after three years unless the Secretary of State demonstrates that it has led to a net increase in employment. I do so against a background of economic data emerging in recent months painting a deeply concerning picture of the UK labour market. The UK’s jobless rate ticked up to 4.6% in April, while payrolled employment has fallen sharply, according to official figures covering the period when the Budget tax hikes on businesses came into effect.
","Gregory Stafford","David James Fletcher Hunt"
"Like the other workers covered by this part of the Bill, agency workers deserve a baseline of security and access to a contract that reflects their regular hours. ","Justin Madders","Justin Madders"
"We are keen not to see a wholesale shift from directly engaged workers to agency workers as a way for employers to avoid the zero-hours provisions in the Bill.
","Justin Madders","Justin Madders"
" so the changes proposed would ensure that this clause extends protections for employees while limiting burdens for employers.","Justin Madders","Justin Madders"
" The Bill will increase the baseline set of rights for employees with parental responsibilities, enabling more working parents to get on at work and achieve a better work-life balance, whether they are raising children or looking after a loved one with a long-term health condition. ","Justin Madders","Justin Madders"
" It was a Labour party commitment to launch an Employment Rights Bill within 100 days of taking office, and I am proud that we have delivered on that commitment and that we have this Bill here today.","Jo Stevens","Justin Madders"
"The Minister for Social Security and Disability and I are working closely with disabled people’s organisations, charities and others to think about how we can build those pathways into work as we change jobcentres and improve employment support, ensuring that raising disability employment rates is at the heart of those changes.","Deirdre Costigan","Alison McGovern"
"They will ensure that the framework functions effectively and delivers on our commitment to modernise working practices.","Justin Madders","Justin Madders"
"The amendments will also clarify that supporting a worker is a legitimate purpose for access, and they will provide a power to bring forward secondary legislation to make further provision as to how the CAC is to determine the level of penalty fines for non-compliance with access agreements.","Justin Madders","Justin Madders"
"They will expand access rights, enabling access agreements to cover communicating with workers in ways that do not involve entering premises—for example, connecting digitally using technology—therefore modernising our antiquated industrial relations framework.","Grant Shapps","Justin Madders"
"New clause 60 gives the Fair Work Agency the power to recover the cost of taking enforcement action from businesses that are found to be non-compliant with the law. That is in recognition of the “polluter pays” principle.","Justin Madders","Justin Madders"
"the Bill will ensure that workplace rights are fit for a modern economy, empower working people and contribute to economic growth.","Margaret Greenwood","Justin Madders"
"Every single small business that I have talked to in my constituency is very concerned about the measures in this—","Oliver Dowden","Greg Smith"
"I have two amendments that the Government can back this afternoon to help them to grow the economy. Those amendments are, of course, new clause 89 and new clause 90.","Justin Madders","Greg Smith"
"If trade union subscriptions are to be used for party political campaigning, it should be a conscious decision of the trade union member to endorse such campaigning","Greg Smith","Greg Smith"
" Businesses need to ensure that the process for terminating is not unduly onerous and that consumers can signal their intent to end the contract through a single communication.","Justin Madders","Greg Smith"
"In a workplace of 200 workers, fewer than five of them would be required for workplace recognition. Paired with the other measures in this Bill, that will strike fear into business owners across Britain, who could now be forced to deal with all-powerful trade unions as part of Labour’s return to the 1970s.","Alex Cunningham","Greg Smith"
"Clauses 54 and 55 will increase that cost by giving more time off to public sector union officials at the taxpayer’s expense. That is not right when the Chancellor is asking Ministers to make cuts to their Departments across the board.","David Rutley","Greg Smith"
"The regulations simply make necessary changes to primary and secondary legislation that will be affected by the introduction of the new bankruptcy application process and changes made to the requirements for the reporting on the conduct of directors of insolvent companies.","Bill Esterson","Joseph Johnson"
"During consultation, the Government did not include creditor-initiated bankruptcy and, having read some of the responses, I think that was right.","Joseph Johnson","Bill Esterson"
"The immediate cost savings to the courts will be made on staff, administration and court hearing times.","Bill Esterson","Joseph Johnson"
"However, earlier reporting will enable earlier investigation, and the online reporting system allows further information to be submitted in the minority of cases where new information comes to light after three months.","Huw Merriman","Joseph Johnson"
"That benefit is calculated from expected time savings and completing online forms instead of paper forms, which will enable more money to be returned to creditors.","Bill Esterson","Joseph Johnson"
"I rise on behalf of my constituents in Farnham, Bordon, Haslemere and Liphook who are opposed to this fundamentally anti-business Bill.","Gregory Stafford","Gregory Stafford"
"The Bill highlights Labour’s complete misunderstanding of how to help business, employees and, of course, the economy overall.","Gregory Stafford","Gregory Stafford"
"But yet again, Ministers plough ahead, blind to the economic damage that they are about to unleash.","David Rutley","Gregory Stafford"
"That is why it is essential that we accept new clause 87 in the name of the shadow Secretary of State, because we need an impact assessment of how the Bill will affect businesses.","Gregory Stafford","Gregory Stafford"
"Today, as we welcome this transformative legislation, I think of my former students. Their lives will be significantly improved by better wages, stronger workers’ rights and a fairer economy.","Andrew Bridgen","Steve Witherden"
"I welcome the Bill, which will drastically limit the exploitative use of fire and rehire.","Steve Witherden","Steve Witherden"
"The Bill also takes crucial steps towards banning exploitative zero-hours contracts, ensuring that all workers have predictable hours and offering security for their day-to-day lives. I am pleased to see amendments extending such protections to agency workers.","Justin Madders","Steve Witherden"
"The Government have an opportunity to build on the Carer’s Leave Act 2023, introduced by my hon. Friend the Member for North East Fife (Wendy Chamberlain), and take the next step in providing working carers with the flexibility they need to juggle work and care.","Alison Bennett","Alison Bennett"
"Currently, the Government have simply indicated that they will review the implementation of carer’s leave and consider whether there is a need to change the current approach. I say to the Government in the strongest possible terms that change is needed and the time is now.","Kevin Barron","Alison Bennett"
"My Liberal Democrat colleagues and I are also pushing for an amendment to make caring a protected characteristic.","Alison Bennett","Alison Bennett"
"Secretary of State, I believe in the fundamental right of a worker to withdraw their labour, whether that happens to be from an employer or against the Government.","Jim Shannon","Jim Shannon"
"Last week, Human Rights Watch warned that

“fundamental and hard-won rights are being systematically dismantled”

in the UK. Is this anti-strike legislation part of the danger that Human Rights Watch is warning about?","Hannah Bardell","Richard Burgon"
"He seems to be arguing that just because there are times of danger, we ought, by design, to enable a system that prevents unions in the ambulance service from telling the NHS when ambulances will be there and what the minimum service would be. That is the issue that we seek to address today.","Grant Shapps","Grant Shapps"
"The Bill will ensure that we protect the ability of workers to take industrial action","Grant Shapps","Grant Shapps"
"The Bill will ensure that we protect the ability of workers to take industrial action, but that we also protect the public from disproportionate disruption to their daily lives and that, to put it simply, one person’s right to strike does not infringe on someone else’s right to life and limb.","Grant Shapps","Grant Shapps"
"Just as the workplace has evolved and improved since that time, so the trade unions and the laws that govern them have developed too. I hope that, in 2015, no one would argue for the return of the closed shop, the show-of-hands votes in dimly lit car parks or the wildcat walk-outs enforced by a handful of heavies.  That is why the Labour Government repealed not a single piece of union legislation during their 13 years in power. Now it is time for Britain�s unions to take the next step, and the Bill will help to achieve just that.
","Sajid Javid","Sajid Javid"
"The Secretary of State is pretending that the Bill is about democracy rather than being a vindictive attack on working people. If it is really about democracy and opening things up, why is he not lifting the ban on unions balloting online and in the workplace, which would be precisely the way to make a modern democracy work?","Ian Lavery","Caroline Lucas"
"I also want to talk about the impact on taxpayers, who have to fund the salaries of public servants, only for those public servants to spend their time on trade union business. Do taxpayers not have a right at least to know what their taxes are being spent on? These are the people who are not represented in current trade union legislation, and by increasing transparency, fairness and democracy, they are the people that this Bill will protect.","Huw Merriman","Sajid Javid"
"The right hon. Gentleman talks about having a mandate for this Bill. His party was wholly rejected in Scotland, so why does he not enter discussions with the Scottish Government to devolve trade union law to the Scottish Parliament?
","Stephen Doughty","Stewart McDonald"
"On political funds, first we will increase transparency on the way in which political funds are spent, helping members to make an informed decision about whether or not they want to contribute. The Bill places a duty on unions to report in greater detail on what annual expenditure over �2,000 is useful, helping members decide whether or not they want to pay into the fund. After all, freedom to choose without having all the facts is no freedom at all.

Secondly, unions will need to obtain the active consent of members to deduct a political levy. At present, members can, in theory, opt out, although many unions do not even tell new members that the political levy exists, let alone about them having to pay for it.
","Sajid Javid","Sajid Javid"
" Does the Secretary of State accept that the political fund is not just about putting money into political parties, but about holding the Government of the day to account?
","Greg Smith","Peter Kyle"
"Does my right hon. Friend agree that this is a simple matter of transparency? If people want to give money to the Labour party as union members, they should choose to do so. Indeed, if they do not actually choose to do so, the danger is that the unions are arguably guilty of mis-selling, because people do not know what they are buying when they join up for membership of a trade union.
","Sajid Javid","Oliver Dowden"
" There is no transparency around how much time they spend on union work and no controls in place to ensure that the taxpayer is getting value for money. It is a situation that most ordinary Britons, including many dedicated public servants I have spoken to, find absolutely baffling. That is why civil service Departments are already required to publish information about the use of facility time by their staff. The Bill allows the Government to make regulations extending that to all public sector employers. It will include information about an employer�s spending on trade union duties and activities and about how many of its union representatives spend a specified percentage of their time on their union role. We have already made considerable savings for the taxpayer by requiring Departments to publish this information, as we have just heard from my hon. Friend the Member for Wells (James Heappey). However, if transparency alone  does not lead to further savings, the Bill also grants Ministers the power to set a cap on the time and money spent on facility time.","Huw Merriman","Sajid Javid"
"There is nothing wrong with facility time�the Bill is clear about that�but it should be open and transparent, and the current rules do not ensure that.
","Grant Shapps","Sajid Javid"
"She says, rightly, that the number of days lost to strikes in the UK is at its lowest for 20 years. It is even more significant than that: we lose fewer days to strike action in the UK today than we did during the second world war. There is no problem here that needs fixing.","Geraint Davies","Jonathan Reynolds"
" Clauses 2 and 3 are deliberately designed to undermine the bargaining power of trade unions by requiring minimum turnouts, thresholds and support before a strike ballot is valid. The new proposals demand a mandate for unions that breaks the democratic conventions of our society by counting votes not cast as essentially no votes.","Angela Eagle","Angela Eagle"
"Given the serious questions about its effect on fundamental rights, the Bill may be open to legal challenge on a number of fronts, including its impact on the devolution settlements, because it covers areas such as health and education that are clearly devolved. The Welsh Government, who have a substantially better record of working constructively with trade unions than this Administration, have objected to the proposals in strong terms, and are considering whether a legislative consent motion might be appropriate.","Stephen Doughty","Angela Eagle"
"Is he aware that many trade unions have political funds but donate not a single penny to the Labour party? The Minister spoke of union members not having a say, but a ballot on political funds has to be held every 10 years. People can opt out of paying the political levy at any time during their membership.
","Sajid Javid","Kevan Jones"
"That is a long way from today�s practice of using members for their leadership�s own political games. The public are tired of it, and these reforms are now being demanded. I believe that there needs to be a distinction between the public and private sectors, but fundamentally I want all workers to be properly represented in the workplace, independent of party politics.","Sajid Javid","Alec Shelbrooke"
" The Bill will lead to a deterioration of good industrial relations and it has no support within public opinion. It is designed to reduce civil liberties and human rights.","Chris Stephens","Chris Stephens"
" If the Government are going to introduce thresholds, they need to consider securing workplace balloting, which could be easily sorted out by Electoral Reform Services, or online voting.","Sajid Javid","Chris Stephens"
"These measures are entirely sensible and will prevent the abuse of working people.","Justin Madders","Boris Johnson"
"the Bill does not say that there are industries in which strikes should not take place, it is an effort to affect  millions of trade unionists and inhibit their right to strike because of a dispute involving a few thousand people at London Underground.","Grant Shapps","Alan Johnson"
"Another aspect of the Bill is the attempt to make processes involved in picketing part of criminal rather than civil law. It is designed to address allegations of picket line intimidation, but the Carr review, set up by the Conservatives under the coalition Government to investigate such allegations, specifically said that it could  find no evidence of intimidation.","Kevin Barron","Alan Johnson"
"The major aspects of the Bill will breach the legally binding undertakings that UK Governments have signed up to through the International Labour Organisation","Stephen Doughty","Alan Johnson"
"The Bill runs contrary to a British sense of fair play and common sense. It will increase bureaucracy and burdens of regulation, and it will be counterproductive to the Government�s stated aims of improving efficiency and productivity.","Ian Wright","Ian Wright"
"The Bill will not help us become more prosperous. If anything, it runs the risk of making industrial action more disruptive and the British economy less productive and less attractive to inward investment.","Ian Wright","Ian Wright"
"Paradoxically, the Bill might result in more working days lost to industrial action and a failure to address the pressing economic challenge of improving productivity. In a modern economy, surely the most appropriate approach is collaboration rather than confrontation.
","Margaret Greenwood","Ian Wright"
"The ability of Nissan to win the internal competition to build the new Juke earlier this month is testimony to continuous improvement, a drive towards efficiency and constantly rising quality levels, which are possible only through effective collaboration between management and unions.
","Kirsten Oswald","Ian Wright"
"There is also something sinister about the state�s collecting information on what might be private disputes between the employer and workforce that could be resolved relatively early in the negotiation process.","Richard Fuller","Ian Wright"
"Other sensible measures in the Bill are clauses 7 and 8, which set an expiry date on industrial action ballot mandates and extend the notice period that unions must give employers from seven to 14 days. The latter will give more time to reach settlements, which can only be a good thing for all parties concerned, while giving those adversely affected, such as commuters and parents, time to make other arrangements, whereas the former is a common-sense measure given the present situation of having effectively rolling mandates that can last for years and might be ongoing long after the members who originally voted for them have left employment.
","William Wragg","Andrew Bridgen"
"I turn next to clause 12 and the issue of facility time. I believe that in an increasingly transparent world, with the publication by public bodies of items of expenditure over �500, it is only right that trade union activity, effectively subsidised by the taxpayers, is subject to the same scrutiny, particularly at a time of reduced budgets.","William Wragg","Andrew Bridgen"
"I welcome the enhancement of the role of the certification officer, and it is again a common-sense reform for officers to be able to act on information or concerns they have received from a third party. In addition, I welcome the fact that they have specific investigatory powers to regulate trade unions in order to make this legislation workable.","Grahame Morris","Andrew Bridgen"
"Given the make-up of the Labour leadership team, this Bill is vital to protect the rights of all working people who seek to go to work, to raise their family and to contribute to this country, free of politically motivated strikes, unnecessary disruption and threats from union officials to topple a democratically elected Government enacting the mandate given to them by the British people as recently as this May. I am therefore happy to endorse the Bill as another step forward to greater economic prosperity for this country.","Andrew Bridgen","Andrew Bridgen"
"A trade union should be, I believe, a body that concerns itself with the rights and welfare of its members. It should be an organisation that strives to improve the working lives of people. It should always seek to work in partnership with employers, engaging in constructive dialogue and discussion. What a trade union should not be is a deliberately destructive force, seeking to hold back the economy of the country and unduly inconvenience, or�worse still�endanger other members of society.","Sajid Javid","William Wragg"
"I completely reject those comments. There is nothing in this Bill that is offensive: it is a moderate Bill that is attempting to balance the rights�[Interruption.] Absolutely, it is a moderate Bill that is balancing the right to strike with the rights of people who are trying to earn a living in difficult circumstances, and trying to get to work or go about their daily business.","Grant Shapps","Rishi Sunak"
"Does my hon. Friend agree that the context of this Bill is that it is intended to deal with the problem of a 77% increase in the loss of working days over recent times? Last year alone the number of days lost to industrial action was higher than the average of the 1990s and 2000s.","Chris Philp","Suella Fernandes"
"I agree with my hon. Friend. In today�s world, it is important that we maintain a competitive economy and increase employment, and having trade union legislation that is updated for that modern economy is vital if trade unions are to ensure their relevance in today�s economy.","Grant Shapps","Rishi Sunak"
"In sum, this Bill ensures that unions can continue to play a valuable role, doing the work they do best while operating with the transparency, fairness and democracy they need to retain the public�s confidence. This is not a Bill against trade unions, it is a moderate Bill that balances the rights of unions and people working across this country, and I commend it to the House.","Alan Mak","Rishi Sunak"
"The Tories have made a big thing about opposing identity cards, but now demand that trade unionists have them as well as armbands to help single them out, yet it is unclear how compliance with these and other requirements are connected to the prevention of intimidation of non-striking workers. Laws already exist which prevent that and unions must comply with a detailed statutory code of practice.","Sajid Javid","Alex Cunningham"
"and many others now facing the prospect of losing their job as deeper cuts to the public sector continue to bite.","Grant Shapps","Alex Cunningham"
"The ability of workers to withdraw labour is fundamental to our democracy and I am not aware of any democracy elsewhere in the world that imposes such severe restrictions on legitimate industrial action. It is worth remembering that the UK already has one of the most regulated systems of industrial action in the world.","Lisa Cameron","Alex Cunningham"
"I would also welcome any clarity the Minister can provide around how he intends to escape the inevitable confusion arising when attempting to ballot a workplace where some occupations are covered by the �important public services� provisions and others are not. Will the Minister give further details on the requirement for �reasonably detailed� information to be provided on ballot papers? If a failure to provide such information is to be a basis for legal action by employers against workers taking industrial action, it is crucial that the House should be informed in advance of how �reasonably detailed� is to be defined","Sajid Javid","Alex Cunningham"
"The Bill will create substantial legal and administrative costs for unions, which will be required to report annually to the certification officer on levels of industrial action and on how political funds have been used. This is on top of additional cost burdens elsewhere, should the changes to check-off procedures and facility time pass unamended.","Sajid Javid","Alex Cunningham"
"When trade unions choose to go on strike, it is often other workers who are adversely affected by the industrial action.","Oliver Dowden","Oliver Dowden"
"It simply seeks to balance the interests of the workers in the trade union against those of other workers who are subjected to the effects of the strike.","Oliver Dowden","Oliver Dowden"
"I am not saying that that should never happen, but the Bill will rightly set a balance in three important respects.
","Oliver Dowden","Oliver Dowden"
"People join unions for a variety of reasons, but they often do not wish to give money to the Labour party. There should be a simple principle that if a union wishes to give the party money, its members should be able actively to choose to do so, in much the same way as if they were making a direct donation to the party. I see no unfairness in that. I am simply saying that if people support the Labour party, they should be able to choose to give it money.","Sajid Javid","Oliver Dowden"
"Interestingly, given where the Labour party is at this stage, Labour Members have a choice: are they going to embrace the modern world and be on the side of workers�people in their constituencies who go out to work every day and do not want to be disrupted �or are they going to go back to the same old arguments that we thought had been settled 20 or 30 years ago? Interestingly, the measures taken then have never been repealed by the Labour party. I am absolutely clear which side I am on and which side the Conservative party is on. We are on the side of ordinary, hard-working people, while maintaining the right to strike. That is why I shall be voting in favour of this legislation.","Sajid Javid","Oliver Dowden"
"I also come here, however, as someone who knows that the most challenging situations and all the difficult discussions were entirely more productive and more effective, and carried more weight, because they were dealt with in partnership with trade unions. I did not always agree with my trade union counterparts, and they certainly did not always agree with me, but that is surely the point: sometimes there will be different perspectives, and that is entirely healthy and appropriate. It is clear that when tough decisions have to be made, communication is the key to an effective and productive workplace culture. We do need to accept, however, that occasionally we will not agree, no matter how much discussion we have had�that is a fact of life�and no Bill will make employers and staff agree on everything.","Grant Shapps","Kirsten Oswald"
"First, on the issue of the 40% additional threshold, I am pleased that the Government are looking at consultation, but the points made about the ability of the union leadership to control and minimise wildcat strikes do carry quite a weight. It would be interesting for the Minister to consider whether the notice period of 14 days before strike action will achieve most of the goals that are seen as required for that 40% threshold. May I encourage the Minister to include in clause 6(1), on information to the certification officer, a provision about the outcome of the industrial action? That information is useful for members, too. If they are asked to go on strike, they should know what the consequence of the strike was�what they achieved by it�so they can see whether such action is playing a good role.","Sajid Javid","Richard Fuller"
"This is a Bill of naked discrimination against the trade unions, designed to cut the funding of the Labour party severely and, thus, to entrench the Tory party in power, as well as to make it almost impossible to strike in certain industrial sectors.","Andy McDonald","Michael Meacher"
"However, it is worth quoting the stated purposes of the Bill, which the Government pretend are their motives. The first is to

�pursue our ambition to become the most prosperous major economy in the world by 2030�.

That is beyond satire. The truth is that after seven years of austerity following the great crash wages are still 6% below pre-crash levels, productivity is flat, the FTSE 100 companies are not investing and household debt is now tipping �2 trillion. The idea that after this Bill we will be overtaking Germany and the United States in the next 15 years is ludicrous.
","Margaret Greenwood","Michael Meacher"
"It is true that most employers are probably decent and reasonable, but there are a distinct minority of them who are intransigent and who behave thoroughly unreasonably and badly. To penalise and intimidate workers in such cases, when it is the employer who has overwhelmingly caused the breakdown in industrial relations, is wholly unfair and wrong.","Rishi Sunak","Michael Meacher"
"We on the Conservative Benches pledged in our manifesto to tackle this issue, and I am pleased that the Conservative Government have put this Bill before the House so speedily. Clause 2 introduces a 50% voting threshold, which is essential to ensure that a small vocal minority is not able to exert undue influence in often quite tense industrial disputes.","Stephen Doughty","David Rutley"
"It is right that there is a second test, particularly in the more essential public services. Disproportionate disruption can be caused to people who have no say in the calling of that strike. It is important that we ensure that the rights of those who use the service�the public�are taken into account just as much as those who are calling the strike, particularly given the recent tube strikes.","Grant Shapps","David Rutley"
"I declare my interest as a member of Unite the union. The Bill exposes the Government�s self-appointed title as the workers� party and their claim to be the party for working people as little more than empty rhetoric devised by the spin doctors at Tory HQ. It is a total misnomer to claim to be the party for working people while simultaneously steamrolling over those very workers� democratic rights and civil liberties","Andrew Bridgen","Andy McDonald"
"The Government are carrying out this attack on trade unions not for practical reasons supported by evidence, but out of their ideological commitment to fighting the battles of generations past and to pursuing their mission to weaken and destroy the labour and trade union movement.","Chris Stephens","Andy McDonald"
"Even Margaret Thatcher, a Prime Minister whose term was defined by her opposition to the trade union movement, considered the proposals such as the ones set out in this Bill to be too extreme. She said that

�legislation on this subject, which would affect the funding of the Labour party, would create great unease and should not be entered into lightly.�","Wes Streeting","Andy McDonald"
"These proposals are so unreasonable and extreme that they will undoubtedly raise the serious prospect of legal challenge. The interference of the state in the affairs of trade unions is counter to article 11 of the European convention on human rights. We are signatories to the European social charter and as a nation we agreed in article 5 that our national laws would not restrict the freedom of workers to form and join organisations for the protection of their economic and social interests. The Bill directly contravenes our country�s commitment under the charter.","Cat Smith","Andy McDonald"
"
Strikes have a profound effect on other members of society, which is why it is appropriate to put in place a reasonable threshold before strike action can be taken. For example, exactly a year ago Unison�s NHS staff voted for strike action on a turnout of 16% and with 11% of the membership voting in favour. I do not think that mandate is strong enough to merit inconveniencing tens of thousands of patients and potentially having operations postponed.","Sajid Javid","Chris Philp"
"I remind those Members who oppose the Bill that a YouGov poll conducted only four weeks ago found that 53% of Londoners are in favour of these measures and only 26% are opposed.","Chris Stephens","Chris Philp"
"Why are we debating the Bill today? Is there any urgency for these provisions, or any demand resulting from the parliamentary timetable? No, there is not. We all know why we are here today. We are here today because the Government deliberately timetabled the Bill�s Second Reading to coincide with the first full day of the Trades Union Congress, when those MPs who are proud trade unionists, as I am, would have been in Brighton talking with working people about the issues that really matter, such as low pay, zero-hours contracts, inequality and insecurity at work. Instead, we are here to discuss this shabby, shameful Bill. That shows the Government�s contempt not only for trade unions, but for democracy.
","Gregory Stafford","Jo Stevens"
"I will finish with a point about devolution and the inadequacies of the Bill. The Bill deals with public services that are devolved to Wales, including the way public sector bodies work with trade unions to ensure effective delivery of services to the public, including my constituents in Cardiff Central. Therefore, I ask the Secretary of State to heed the warning from my Labour colleague, the First Minister of Wales, that there are necessary and critically important changes that must be made to the Bill. But I would go further. It is an unnecessary, dangerous and flawed Bill.","Sajid Javid","Jo Stevens"
"However, trade unions are also powerful, well-funded organisations that must accept that power, wealth and influence come with responsibility and accountability. We must therefore balance their rights with those of  working people, communities and businesses that have the right to expect that the services they rely on day in, day out are not disrupted at short notice by strikes supported by only a small proportion of union members.","Alan Mak","Alan Mak"
"A poll by the Federation of Small Businesses found that last year�s strike action on the London underground cost about �600 million in lost hours, lost business, and lost productivity. Across Britain this year, we have again seen the shut-down of the London underground, strikes on ferries in western Scotland, strikes on trains on the First Great Western network, and strikes on buses in Cardiff, with future strikes potentially affecting the rugby world cup.","Alan Mak","Alan Mak"
"I genuinely believe that this Bill is about the Government acting as an employer, not as somebody who is impartial to industrial relations in this country, to attack the public sector and its workforce.
","Kevin Barron","Kevin Barron"
"Thank you, Mr Deputy Speaker, for the opportunity to speak in this debate on a Bill that has, at its heart, substantial and ill-considered threats to some of our most fundamental freedoms.","Hannah Bardell","Hannah Bardell"
"The approach we take in Scotland is fundamentally respectful, acknowledging the overwhelming prevalence and importance of negotiation in trade union activity. That negotiation contributes to improved employment practice and improved outcomes for both the workforce and employers.","Hannah Bardell","Hannah Bardell"
"This Bill is a fundamental attack on human rights and civil liberties, and a reminder that the Tories fear the trade union movement. This Government want to take away some of our most fundamental and basic rights, while shrinking the space for us to debate and protest.","Stephen Doughty","Hannah Bardell"
"I am so minded by personal experience: when the National Union of Teachers was on strike in 2012, that had an impact on me as a parent. I certainly remember that the turnout was 27% of all members, so the impact on children and parents�my constituents�seemed completely disproportionate to the number who voted in favour of the strike.","Oliver Dowden","Huw Merriman"
"I also believe that opting in�members having to make a conscious decision to join a union�makes absolute sense. In every other walk of life, we would expect our constituents to have to join up to a party, not become members by default.","Grant Shapps","Huw Merriman"
"In truth, the Bill is a smokescreen to divert attention away from the Government�s policies of austerity and to limit the response of working people to object to the assault on their pay, pensions and working conditions.","Kate Osamor","Grahame Morris"
" Does he agree that in Scotland this law is not needed or wanted and is in fact an alien law that will create difficulties rather than help?
","Justin Madders","Angus MacNeil"
"Whatever views there might be on the political levy, the Bill is most certainly not the way to deal with it. Members are perfectly entitled to withdraw their support from the Labour party, as I know many SNP members have done, but the Bill is not the way to deal with that.","Sajid Javid","Owen Thompson"
"The Bill is absolutely wrong. I can think of no other way to put it. The Government need to take a step back, listen to the contributions of Opposition Members, think again and introduce something completely different that respects and moves the trade union movement forward, rather than using a sledgehammer to shut it down.
","Grant Shapps","Owen Thompson"
"My party believes that instead of pursuing further draconian measures aimed at restricting trade union activity, a speedy inquiry on industrial relations and employee rights should be convened to look into the role trade unions should play in a modern economy and the challenges faced by working people, such as zero-hours contracts, low pay and the increasing lack of workplace rights.","Margaret Greenwood","Jonathan Edwards"
"The Bill has been labelled the biggest attack on trade union activity for 30 years and follows a long line of anti-trade union laws brought in by Conservative Governments, most of which were not overturned by Labour Governments between 1997 and 2010.
","Andy McDonald","Jonathan Edwards"
"The Bill aims to make it more difficult to take industrial action by forcing unions to give further notice before striking, introducing even higher thresholds for successful strike ballots and further restricting the right to picket. I note from elsewhere�this is critical to how the Bill will work�that the Government are minded to allow employers to bring in agency workers in the event of a strike. They are consulting on that currently. The Bill will undermine facility time, which will reduce the ability of union officials to represent their members at work.
","Sajid Javid","Jonathan Edwards"
"The evidence is now, as it was then, that in those sectors of the economy where trade unions are organised, workers are more likely to be better paid, to enjoy better conditions and to have decent pensions","Justin Madders","Jack Dromey"
"On agency workers, lasting damage would be done to industrial relations if workforces were divided in the way that is proposed.","Chris Stephens","Jack Dromey"
"Will the hon. Gentleman confirm that this is not just an attack against one political party and that many organisations have benefited from trade union political funds?
","Grahame Morris","Chris Stephens"
"Does my hon. Friend agree that local government and public services are completely devolved to Wales, and that therefore the measures in the Bill and the check-off could not possible apply in Wales?
","Stephen Doughty","Christina Rees"
