text,pred_label,true_label
"Let me move on to thresholds. The whole point of strikes is to cause disruption, but the impact of industrial action on ordinary people�often the very working people whom unions were created to support�is such that it should ever be used only as a last resort. It should be taken only after the explicit backing of a majority of members. That is why this Bill sets a minimum turnout of 50% for industrial action ballots. If 1,000 union members are being asked to participate in a strike, at least 500 of them must vote for the ballot to be valid.",STRIKE,STRIKE
"Will he now pass comment on the fact that life-and-limb cover already exists in legislation and that the true purpose of this shameful Bill is simply to erode workers’ rights?",STRIKE,STRIKE
"Trade unions could easily be imposed on workplaces across the country, with small employers being particularly vulnerable.",GENERAL,STRIKE
"Strikes are a symptom of poor industrial relations, not a cause.",STRIKE,STRIKE
"They think that this is purely about the funding of our party, but it is not, it is about values and belief in democracy, equality, collectivism and social justice. Those are the values of the real party of the workers, and that is why I oppose this Bill.",GENERAL,GENERAL
"Those prices going up throughout the rest of the world, including here, has also pushed up wage claims. But I do not think we should get into a 1970s spiral, where we end up with higher wage claims and higher wage settlements, with higher wage claims and inflation continuing for ever. That is a cycle we must break.",WAGES,WAGES
"That would further help redistribute the power imbalance between employers and employees, which currently allows low wages and poor working conditions to become commonplace.",WAGES,SECURITY
"If we want a more productive economy, the Government would do better to make investment in skills and technology a priority, rather than weakening the role of trade unions.",GENERAL,GENERAL
"and does the Minister feel that they are a way of avoiding an increasing use of payday loan companies and other high-cost forms of credit?",GENERAL,GENERAL
"The International Labour Organisation itself states that minimum service levels can be a proportionate way of balancing the right to strike with the need to protect the wider public.",STRIKE,STRIKE
"I have always found that working together across disagreements and towards a common goal is the best way to achieve success, not the Dickensian-style sledgehammer proposed in the Bill.",GENERAL,GENERAL
"Rather than de-legitimising last-resort industrial action, this Government should be working with trade unions and employers to create a better environment. That would be a far more ambitious and constructive approach to take if this Bill really were about progress.",GENERAL,GENERAL
"No party can claim to be representative of workers when they attack the workers� very own institutions�the trade unions.",GENERAL,GENERAL
"Some of the proposals in the Bill are so bizarre that I cannot help but wonder if they were put in just so that they could be removed at a later point in the Bill�s  passage to give a false impression of just how reasonable the Government are.",STRIKE,GENERAL
"The UK is wages-led: it is wages, not profits, that drive growth in our economy. If profit shares go up, as has been the case for the past four decades, demand actually decreases. A 1% increase in the profit share leads to a 0.13% decrease in demand, which is a loss of �2.21 billion to the economy at today�s levels.",WAGES,WAGES
"I rise to speak in support of new clause 10, which would make carer’s leave a paid right.",WAGES,WAGES
"Britain has low levels of industrial disputes relative to our main economic rivals�half the EU average",STRIKE, as my hon. Friend the Member for Easington (Grahame M. Morris) said
"I want to emphasise that the right to strike and the right for trade unions to operate are in no way threatened by the Bill. The right to strike will still exist, as it absolutely should.",STRIKE,STRIKE
"Does she agree that dismissals of pregnant women or new mothers are dramatically under-reported because of the use of non-disclosure agreements in a lot of companies while they are taking action against them?",GENERAL,SECURITY
"We see attacks on trade unionists in undeveloped democracies, such as Colombia, and we saw them in pre-war Germany. This is reaching an awful level and we should all resist it vehemently.",EQUAL,GENERAL
"In fact, only one in five ballots leads to a strike, and the statistics over previous years show that the average trade unionist will strike only one day in 15 years. There is no problem to be solved,",STRIKE,STRIKE
"The central feature of the Bill, which should be disturbing right hon. and hon. Members on the Government Benches, is that it is unprecedented, undemocratic and indefensible. Why? Because it gives a vote in trade union ballots to those who have, for whatever reason, decided not to cast their vote, and it classifies that vote in every circumstance as a �no� to industrial action.",GENERAL,STRIKE
"I understand why trade unionism was right, and my father and his father understood it as well�it is because people used to get killed down the pits on a daily basis until the unions came in and fought for members. This Bill undermines that.",GENERAL,GENERAL
"What the Bill in fact offers, contrary to what we have heard from Opposition Members, is a set of protections for two sets of working people: those who utterly depend on public services for their everyday lives and those who work in public services and find that they are often engaged in pointless, costly strike action because of the actions of a politically motivated minority.",STRIKE,STRIKE
"�Voting is a uniquely difficult question for computer science: the system must verify your eligibility to vote",WAGES, know whether you have already voted
" There is no transparency around how much time they spend on union work and no controls in place to ensure that the taxpayer is getting value for money. It is a situation that most ordinary Britons, including many dedicated public servants I have spoken to, find absolutely baffling. That is why civil service Departments are already required to publish information about the use of facility time by their staff. The Bill allows the Government to make regulations extending that to all public sector employers. It will include information about an employer�s spending on trade union duties and activities and about how many of its union representatives spend a specified percentage of their time on their union role. We have already made considerable savings for the taxpayer by requiring Departments to publish this information, as we have just heard from my hon. Friend the Member for Wells (James Heappey). However, if transparency alone  does not lead to further savings, the Bill also grants Ministers the power to set a cap on the time and money spent on facility time.",GENERAL,GENERAL
"Those regulations will be tailored to each relevant service, taking account of the different risks to public safety or the impacts on daily life and on the economy.",STRIKE,STRIKE
"The Bill is not a measured approach to industrial relations, it is a vicious and unprovoked assault on the labour movement. What problem are the Secretary of State and the Prime Minster trying to fix? Have I missed a tsunami of strikes or an outbreak of trade union militancy? The answer is no.",GENERAL,STRIKE
"and, perhaps more to the point, who will pay for the use of that financial intermediary? Will the cost fall on the debtor and be greater than the current system of court fees?",GENERAL,GENERAL
"The Secretary of State discounts e-balloting because of potential fraud. How about considering an amendment to the Bill with regards to balloting in the workplace, where there cannot be any fraud whatsoever? It will be democratised and there will be a huge turnout on every occasion, which is surely what the Secretary of State is seeking to implement.",GENERAL,STRIKE
"Do Members on the Government Benches not see that good employment practices are key to economic competitiveness and social justice? Workers across the UK deserve the right to strike. It is an important outlet to promote social justice and improve employment conditions. The reforms would not allow social justice in the workplace to be pursued.",GENERAL,EQUAL
"This Trade Union Bill will modernise trade unions to the benefit of everyone in society.",GENERAL,GENERAL
"The right to strike is one of the fundamental rights on which civil society is based. It encapsulates the rights of freedom of assembly and protest for which generations of men and women have fought and struggled. The establishment and defence of these rights is one of the most vital threads in our national story.",GENERAL,STRIKE
"They recognise that collective consultation with their workforce can be valuable in finding solutions to the challenges that businesses face",STATUS,STRIKE
"Should a union notify an employer of a strike in accordance with the existing normal rules, the Bill will allow the employer to issue a work notice to the union specifying the workers needed to work during a strike to secure the minimum level of safety and service.",STRIKE,STRIKE
"Trade union rights are human rights.",GENERAL,STRIKE
"Similarly, it would be  sensible to bring in agency workers so that commuters from my constituency would not be disrupted by a transport strike. That would not be cost-free to the employer, who would have to pay high rates to employ agency workers at short notice.",STRIKE,STRIKE
"Allowing employers to decide who has to work on notified strike days clearly infringes on workers’ rights to withdraw labour.",STRIKE,STRIKE
"There are extensive new roles for the certification officer, and business would like to be assured that this will not lead to additional disclosure requirements on business in the future. An industrial dispute still has two sides, one may be out on strike but the other side is dealing with that strike. We are placing information requirements on the trade union, but will there be a need for any similar information requirements on or disclosure by business?",GENERAL,GENERAL
"The Government have an opportunity to build on the Carer’s Leave Act 2023, introduced by my hon. Friend the Member for North East Fife (Wendy Chamberlain), and take the next step in providing working carers with the flexibility they need to juggle work and care.",WAGES,WAGES
"It is members of trade unions, who are working people, that the Bill seeks to protect.",STRIKE,GENERAL
"Finally, to introduce the Bill on today of all days is a slap in the face that treats working people with contempt. This is arrogance that knows no bounds from a Government that are once again treating working people and trade unions as the enemy within.",STRIKE,GENERAL
"Does she agree that this amendment is being used by the Conservative party to condone something offensive and despicable, and that they are trying to defend the indefensible?",GENERAL,EQUAL
"If we look at the current levels of industrial action, as summarised by the Library, we see that it is difficult to fathom what reasons, other than ideological ones, the Government can possibly have for seeking to make these changes. ",STRIKE,STRIKE
"The Bill will bring together the various agencies and enforcement bodies that enforce employment rights in the new Fair Work Agency, so that where employers are not doing what is right, a simplified and strengthened enforcement system will protect workers and ensure justice in the workplace.",STATUS,EQUAL
"I absolutely agree that it is extremely important to have time to conduct those duties in a responsible manner, but it is also extremely important to protect the interests of the public, particularly those who have to get to work and who need childcare.",SECURITY,GENERAL
"We are seeing a tiny minority of workers taking decisions that inconvenience the lives of millions. He will know the huge economic cost of those decisions.",STRIKE,GENERAL
"Given the urgent necessity to promote growth, surely the acid test of a Bill such as this is whether it will actually make it more attractive for entrepreneurs to create jobs.",STATUS,STATUS
"but its primary purpose is to introduce stringent restrictions on trade unions� ability to take industrial action,",GENERAL,STRIKE
"We accept that there are gaps between the modern slavery network enforcement processes and current employment rights enforcement. We are working with the Home Office and the GLAA to improve that.",EQUAL,STATUS
"Many individuals do not wish their employers to know that they belong to a union, because, sadly, victimisation of trade union members is still commonplace. Surely, in a free society, trade unions should be able to guarantee to their members that this information will not be disclosed except under the most stringent conditions.",STRIKE,EQUAL
"When people apply for jobs, equality monitoring forms do not ask them whether they have unpaid caring responsibilities. There is also no direct requirement for simple, reasonable adjustments for carers in the workplace. I feel that this would make all the difference, encouraging those who might otherwise leave employment to stay, making our economy more resilient and protecting their own families’ finances.",EQUAL,EQUAL
"The reality is that safe agreements are negotiated between the staff and the employers. That happens on the ground, the process and the outcomes protect the NHS, because that is what staff want to do.",STRIKE,STRIKE
"Striking is not a first resort, it is a last resort, but unfortunately the Bill is based on that misconception.",STRIKE,STRIKE
"If we look at the detail of this Bill, it is very clear and obvious that the Government are trying to make it as difficult as possible for people to opt out of the trade union political fund.",WAGES,GENERAL
" If the Government are going to introduce thresholds, they need to consider securing workplace balloting, which could be easily sorted out by Electoral Reform Services, or online voting.",GENERAL,GENERAL
"Despite what people may have read in some reports, this Bill is not a declaration of war on the trade union movement. It is not an attempt to ban industrial action. It is not an attack on the rights of working people. It will not force strikers to seek police approval for their slogans or their tweets. It is not a reprise of Prime Minister Clement Attlee sending in troops to break up perfectly legal stoppages. It is simply the latest stage in the long journey of modernisation and reform. It will put power in the hands of the mass membership, bring much-needed sunlight to dark corners of the movement, and protect the rights of everyone in this country�those who are union members and those who are not, and those hard-working men and women who are hit hardest by industrial action.",STRIKE,STRIKE
"If trade union subscriptions are to be used for party political campaigning, it should be a conscious decision of the trade union member to endorse such campaigning",GENERAL,STRIKE
"Clause 2, which introduces a 50% turnout requirement to authorise a ballot, has significant implications. It goes against the British value of common sense and fair play. No other part of the constitutional settlement or democratic engagement requires that threshold.",STRIKE,STRIKE
"It is important in matters such as pay, work and employment conditions that unions are the first point of support and advice to people across all types of professions. In attacking the trade unions, the UK Government are actively undermining their support and attacking the ability of workers to stand up for their own rights.",GENERAL,STATUS
" It was a Labour party commitment to launch an Employment Rights Bill within 100 days of taking office, and I am proud that we have delivered on that commitment and that we have this Bill here today.",GENERAL,GENERAL
"This Bill goes against the best traditions of the Conservative party. If its members believe in free markets, they must surely believe in free labour. Perhaps that is why, in 1948, Winston Churchill opposed attempts to politicise the attacks on party political funding and the funding of a Labour party. Perhaps that is also why, in 1984, Margaret Thatcher said that the Conservative party should tread with caution before behaving in such a partisan way.",GENERAL,GENERAL
"This is a Bill of naked discrimination against the trade unions, designed to cut the funding of the Labour party severely and, thus, to entrench the Tory party in power, as well as to make it almost impossible to strike in certain industrial sectors.",GENERAL,STRIKE
"Communication Workers Union members are grateful, but they realise that this is not just about increasing their workload, it about attacking their rights.",GENERAL,STRIKE
"The House of Commons Library briefing actually supports that, confirming that zero-hours contracts provide essential flexibility for both employers and, most importantly, employees. That is why I support new clause 83 and amendment 283, which would demand a review of the impact on employment tribunals of the provisions concerning zero-hours workers before the Government recklessly legislate against them.",SECURITY,STATUS
"Nothing in this Bill infringes the right to strike. It asks trade union bosses to achieve a higher mandate for those strikes.",STRIKE,STRIKE
"The Bill potentially puts the Government in breach of international conventions and European law. It breaches established conventions on the funding of political parties and political campaigning.",GENERAL,GENERAL
"In British society, we all depend on public services in our daily lives. Parents rely on schools to be open. They cannot put their children into another one if their school is closed by a strike. Patients rely on hospitals to be open. They cannot go elsewhere for the appointment they have waited for anxiously. People rely on trains and buses to get them to work on time. They cannot use another train or bus company if their local service has been shut down by a strike. As the Mayor of London, my hon. Friend the Member for Uxbridge and South Ruislip (Boris Johnson) pointed out, most of the people travelling on public transport are paid much less and work much longer hours than those people driving it.",STRIKE,STRIKE
"Whatever views there might be on the political levy, the Bill is most certainly not the way to deal with it. Members are perfectly entitled to withdraw their support from the Labour party, as I know many SNP members have done, but the Bill is not the way to deal with that.",GENERAL,GENERAL
"As we have heard, trade union members are cleaners, carers and drivers who simply want to get on with their jobs safely without fear of discrimination and to be rightly rewarded for it. This Bill singles those people out with armbands and authorisation documents.",EQUAL,EQUAL
"We on the Conservative Benches pledged in our manifesto to tackle this issue, and I am pleased that the Conservative Government have put this Bill before the House so speedily. Clause 2 introduces a 50% voting threshold, which is essential to ensure that a small vocal minority is not able to exert undue influence in often quite tense industrial disputes.",STRIKE,STRIKE
"The Government are therefore absolutely clear: we want constructive dialogue with the unions, and the public have had enough of the constant, most unwelcome, and frankly dangerous, disruptions to their lives.",STRIKE,STRIKE
"The truth is, however, that the legislation will not make any difference. The ballots held by ASLEF and the National Union of Rail, Maritime and Transport Workers have huge turnouts, and their members are expressing legitimate concerns about safety and manning levels that many of the travelling public share. I do not know whether the hon. Gentleman has used the tube recently, but the stations are being denuded of the human beings who used to be there to offer assistance. This measure will do nothing to help that position. In fact, it will make matters worse.",STRIKE,STRIKE
"Clearly, if we were to meet all the inflation busting demands of the unions, that would make life harder not only for some but for every single family in this country. That is why we cannot do that.",WAGES,STRIKE
"Then, of course, I realised that it was all a charade, a fabrication concocted by the Conservative public relations machine to mask the true intent of these proposals. No matter how many crocodile anecdotes and weasel words they come up with, the truth is that this is an anti-trade union Bill.",STRIKE,GENERAL
"Perhaps the Minister will set out how someone might appeal if they are not content initially with the way the process goes. Will there be an opportunity for them to go to court if they are not satisfied with the response they get through the digital route?",GENERAL,GENERAL
"As the Scottish National party�s spokesperson for equalities, women and children, I, along with colleagues across the Opposition Benches, recognise the important role that trade unions play in collective bargaining power that has benefited many women across my constituency to obtain fair pay for fair work in the recent equal pay dispute.",GENERAL,EQUAL
"Those are real people whose livelihoods are at risk because of the Bill. That is why I support new clause 83 and amendment 283 on zero-hours contracts and employment tribunals.",WAGES,STATUS
"This Bill balances the rights of trade unions with those of working people, commuters and businesses.",GENERAL,GENERAL
"As a former council leader, I know from experience that the role of trade unions has been nothing but positive and constructive, especially during this time of massive cuts in local government.",GENERAL,GENERAL
"However, trade unions are also powerful, well-funded organisations that must accept that power, wealth and influence come with responsibility and accountability. We must therefore balance their rights with those of  working people, communities and businesses that have the right to expect that the services they rely on day in, day out are not disrupted at short notice by strikes supported by only a small proportion of union members.",STRIKE,STRIKE
"Many already do so through their membership of Employers’ Initiative for Domestic Abuse, which empowers employers to tackle domestic abuse.",STATUS,GENERAL
" We have tabled amendment 291 because we believe fundamentally that people should consent explicitly to what is, in effect, a subscription trap.",SECURITY,WAGES
"If a teachers� strike is called, it is other workers who feel the consequences. The working lives of the mums and dads are disrupted. They have to pay for alternative childcare and go through the stress and hassle of not being able to pick up their children from school and not knowing who will do so. It is right that we should balance the interests of the two groups of workers.",STRIKE,STRIKE
"Moreover, I challenge  the assertion made by some Opposition Members that union activity does not stoke excessive strike action. It is instructive to compare days lost due to strike action in the private sector, where union membership is relatively low, with days lost in the public sector, where union membership is more widespread. We find that last year the number was 40 times higher in the public sector than it was in the private sector, despite the fact that terms and conditions�pay, holidays and so on�are, if anything, slightly better in the public sector.",STRIKE,STRIKE
"the Bill does not say that there are industries in which strikes should not take place, it is an effort to affect  millions of trade unionists and inhibit their right to strike because of a dispute involving a few thousand people at London Underground.",STRIKE,STRIKE
"for the protection of their interests. This Bill puts a restriction on people�s rights",SECURITY, and I note that the briefing note sent to MPs from Liberty supports that view.,GENERAL
"In fact, in Northern Ireland, members have had an active choice for almost 90 years and their unions are still perfectly able to operate and to organise. The National Union of Rail, Maritime and Transport Workers and the Prison Officers Association still have more than four fifths of their members choosing to opt in. All we are asking is for a simple tick box on the same membership forms in England, Scotland and Wales.",GENERAL,GENERAL
"It is the minimal standards that the public needs.",STRIKE,STRIKE
"It will enable those regulations to apply to section 49 of the National Minimum Wage Act 1998 in order to prevent employers from trying to contract out of their new record keeping obligations.",STRIKE,WAGES
"It is sad that there are so few Tories here tonight when they are destroying the rights of trade unionists and democracy itself.",STRIKE,GENERAL
"During consultation, the Government did not include creditor-initiated bankruptcy and, having read some of the responses, I think that was right.",WAGES,GENERAL
"Instead of the illegal blacklisting previously done by some companies, employers now can name workers they want to break a strike, and sack those workers if they stay true to their beliefs.",SECURITY,STRIKE
"It cannot be right that, in the 21st century, our great country and our economy are put at risk by strike action.",GENERAL,STRIKE
"Over the past five years, the relationship between the Government and a number of public sector unions has been particularly difficult. It is called austerity. It is called having your income limited, perhaps when you have a partner and children at home and have to try to keep their heads above water. It is about being called �difficult� when perhaps some of your neighbours who work in the private sector are able to carry on getting their income increased and looking after themselves. That is why there is disgruntlement.",WAGES,GENERAL
"There was a mixed response from the consultation on reducing the reporting period from six months to three months. Concerns expressed included that insufficient information would be available to office holders in the time available and that that would lead to less misconduct being reported.",STRIKE,GENERAL
"The Bill and subsequent regulations are designed to enable employers to specify the workers required to meet minimum safety and service levels during strikes within relevant sectors.",STRIKE,STRIKE
"Millions of people who rely on essential transport to get to work or to family commitments now every day have the extra stress of worrying about making alternative, sometimes costly, arrangements because of the forever strikes.",STRIKE,STRIKE
"Today, as we welcome this transformative legislation, I think of my former students. Their lives will be significantly improved by better wages, stronger workers’ rights and a fairer economy.",GENERAL,WAGES
"This is an excellent Bill�a serious, sensible Bill. It has been striking that not a single Labour Member has stood up during this debate to condemn the strikes that are caused by a tiny minority of the workforce. Not a single one of them has condemned it. That tells us all we need to know about the Labour party. It no longer speaks for the working people of this country.",STRIKE,GENERAL
"Importantly�I am a Welsh MP�we have heard that the Bill breaches the devolution settlement with far-reaching consequences for relationships and public policy in wholly devolved areas such as health and education, whether in Wales or Scotland, let alone at the level of local authorities in England or London.",GENERAL,GENERAL
"As I have explained a number of times, we have seen in recent months a flare-up of strikes that are putting people’s lives and livelihoods at risk.",STRIKE,STRIKE
"The Opposition will have to say why all those comparable states, which go much further than us, are somehow acting lawfully, yet we are not.",STRIKE,STRIKE
"The role of trade unions in ensuring a successful economy must be recognised if the damaging decline in the portion of national income going to wages is to be reversed. It is for that reason that I will oppose this Bill this evening, and I urge Government Members to do the same.",GENERAL,WAGES
" We think that that is the right balance and that it will leave people in a much better position.",WAGES,WAGES
"In no other country in Europe would a mainstream, right-of-centre party bring forward such a Bill. It is an attack upon the trade union movement that may as well be called the dark satanic mills Bill, because even dark satanic mill owners may have hesitated to introduce such measures.",STRIKE,GENERAL
"The right to be part of a trade union to campaign for protection at work is a fundamental socioeconomic right. It is enshrined in the UN�s universal declaration of human rights and the international covenant on civil and political rights",GENERAL,GENERAL
"I do not share the analysis of the hon. Member for Bexhill and Battle (Huw Merriman) about the nature of the Bill, which attacks fundamental civil liberties and the democratic rights of trade union members.",GENERAL,GENERAL
"It is also important to remember that women have borne a higher share of the burden of this Government�s austerity policies than men. Women have already suffered more from welfare cuts and pay freezes, and I am concerned that this Bill will make those inequalities much worse.",EQUAL,EQUAL
"This Bill does both of those things and simultaneously undermines our place in the world as a progressive",GENERAL, democratic family of nations. Slowly but surely
"As my hon. Friend the Member for Hertsmere (Oliver Dowden) argued so powerfully, it is only reasonable to reassure his constituents, my constituents and those of every hon. Member that a strike that forces them to take a day off or to pay for expensive childcare, that makes them late for work or that makes them miss a long-awaited check-up was the result of a recent vote by a decent proportion of union members and not a vote taken several years ago in which only a small minority supported strike action.",STRIKE,STRIKE
"The issues that affect people in a strike come from a breakdown in a partnership between those who operate businesses and the people who work within them. ",STRIKE,STRIKE
" The Prime Minister has hailed that as “the latest step” in the Government’s attempt to “kick-start economic growth”, though the amendments we are discussing do the very opposite.",GENERAL,GENERAL
"This Bill also makes no provision for the compensatory measures the ILO requires alongside such regulations.",GENERAL,STRIKE
"The cost of this last-minute, poorly supported industrial action is substantial. It hurts our economy at home and hinders our competitiveness on the world stage. If we are to run and win the global race for success in an increasingly competitive global market, we need our shops and businesses to be open, generating wealth, we need our students and apprentices at school or college learning and developing the skills to win, and we need our workers and communities on the move, not stuck at home. We simply cannot afford the lost wealth that poorly supported strikes cause.",STRIKE,STRIKE
"These people always turn up, often at times of crisis, and work without complaint to provide minimum service levels, and they do it on pay and conditions that are often inferior to what the unions are currently demanding.",STRIKE,STRIKE
"I stand in solidarity with them, and I will always fight to protect the right to strike from irresponsible attacks such as this.",STRIKE,STRIKE
"Secondly", demoralise them.�, unions will need to obtain the active consent of members to deduct a political levy. At present
"That is a long way from today�s practice of using members for their leadership�s own political games. The public are tired of it, and these reforms are now being demanded. I believe that there needs to be a distinction between the public and private sectors, but fundamentally I want all workers to be properly represented in the workplace, independent of party politics.",GENERAL,GENERAL
"Also the two-week notice period for employers is welcome, so that proper planning can take place.",STRIKE,STRIKE
"The Bill must be opposed. It seeks to destroy freedom of association, collective bargaining, and the right to hold a view in the workplace. It must be killed.",STRIKE,GENERAL
"Is the hon. Gentleman aware that the chief executive of the Chartered Institute of Personnel and Development has suggested that the Bill is dealing with problems of the past and has nothing to do with the current situation?",STATUS,GENERAL
"The rights to freedom of assembly, freedom of association and freedom of expression are all enshrined in the convention on human rights, and all are undermined by this Bill.",GENERAL,GENERAL
"Interestingly, when he quoted Clement Attlee the Secretary of State did not mention that it was Attlee�s Labour Government in 1946 that reversed that necessity to opt in to the political levy, because that was regarded as taking away power and balancing it too far from workers in the workplace. Let us not present something that has been a previous historical failure as an act of modernisation in 2015. This Bill is based on two fundamental flaws.",GENERAL,GENERAL
"The Bill is deeply damaging to workers� rights and is just the latest example of how out of touch the Government are with the hard-working people of this country.",STRIKE,GENERAL
"Amendments in relation to clause 1, covering the right to guaranteed hours, will clarify requirements where a worker works for an employer under more than one contract at the same time, clarify that under a guaranteed hours offer, if it is accepted, work must be provided by the employer for the hours set out and that those hours must be worked by the worker, and enable a worker to take a case to an employment tribunal on the ground that an employer deliberately structured the worker’s hours or offered work in such a way as to make a reduced guaranteed hours offer or to avoid having to make an offer at all.",WAGES,WAGES
"Why the requirement for 40%, we might ask. That is simply the result of a calculation by the Government that, when opinion is divided, a union will have to have participation levels of 80% or more. They rightly think that that will be very difficult to obtain, and of course they are doing nothing to improve participation through e-balloting or other contemporary mechanisms. This is simply a ploy to prevent people from going on strike.",GENERAL,GENERAL
"Millions of people who rely on essential transport to get to work or to family commitments now every day have the extra stress of worrying about making alternative, sometimes costly, arrangements because of the forever strikes.",STRIKE,STRIKE
"Our measures on guaranteed hours, reasonable notice of shifts, and payment for short-notice cancellations seek to ensure that workers, often in fragmented sectors with little voice of their own, do not bear all the risk of uncertain demand.",WAGES,WAGES
"The Bill highlights Labour’s complete misunderstanding of how to help business, employees and, of course, the economy overall.",GENERAL,GENERAL
"In this Second Reading debate, we are simply asking the unions to tell us when they are going to withdraw their labour so that we can agree a minimum safety level.",STRIKE,STRIKE
"They seem to miss the point that if unions cannot ballot legally, they lose the opportunity for leadership to hold the pressure cooker together and to conduct disputes in a civilised way with the employer. To lose or discourage that is asking for the kind of wildcat action mentioned by the hon. Member for Uxbridge and South Ruislip.",STRIKE,STRIKE
"He will know, first, that the British people voted for this Bill at the general election and, secondly, that opinion poll after opinion poll has shown broad support for the measures we are discussing today.",GENERAL,GENERAL
"Trade unions are key social partners that play an important role in our society through effective democracy and by helping to ensure good employment practices, which directly promote economic competitiveness and social justice in wider society.",GENERAL,GENERAL
"These measures are entirely sensible and will prevent the abuse of working people.",STATUS,GENERAL
"These proposals are so unreasonable and extreme that they will undoubtedly raise the serious prospect of legal challenge. The interference of the state in the affairs of trade unions is counter to article 11 of the European convention on human rights. We are signatories to the European social charter and as a nation we agreed in article 5 that our national laws would not restrict the freedom of workers to form and join organisations for the protection of their economic and social interests. The Bill directly contravenes our country�s commitment under the charter.",GENERAL,GENERAL
"�Everyone has the right to freedom of peaceful assembly and to freedom of association",STRIKE, including the right to form and join trade unions��
"�the right of individual labouring men and women to adjust their wages and conditions by collective bargaining",WAGES, including the right to strike�
"In conclusion, I think that the Bill is a reasonable, moderate measure that will protect people from the often very disruptive effects of strike action.",STRIKE,STRIKE
"The Government firmly believe that the ability to strike is an important element of industrial relations in the UK. That ability is rightly protected by law, and we understand that an element of disruption is likely with any strike.",STRIKE,STRIKE
"They are protecting the cohesion of our communities, the standards of living we should all be able to enjoy and the rights of all workers.",WAGES,STRIKE
"We must show ourselves to be reasonable, responsible and, above all, relevant to the needs of the country. Yes, that means reform of the trade unions, but we must be careful not to be seen to erode fundamental rights and liberties of workers who are the foundation of our economy. We must look at measures objectively, and not risk fighting the battles of the past.",GENERAL,GENERAL
"Not only is this legislation a vindictive assault on the basic freedoms of British working people, but it is as empty of detail as it is full of holes.",GENERAL,STRIKE
"But the Bill is not done with offending principles of natural justice. The cumulative impact of the new proposals would mean that the certification officer was responsible for making a complaint, investigating it, reaching a decision, and setting a punishment.",GENERAL,GENERAL
"This Bill seeks to refashion that framework into a set of shackles, leaving unions unable to perform the functions for which they exist.",SECURITY,GENERAL
"The public expect that, and the Government have a responsibility to oversee that and ensure that these levels of services help to protect and safeguard lives, keep our country safe, support the economy and ensure that the British public—the silent, hard-working majority—can go about living their lives in the way that we all want to see.",STRIKE,STRIKE
